<<<<<<< HEAD
bfs_nummer,name,status,iou,area_diff_pct,hausdorff_distance,symmetric_diff_pct,swisstopo_area,osm_area
Châtonnaye,2068,https://osm.org/relation/1683293,0.09079399277713834,70.87729397749838,0.0015835814799412594,107.62723370490494,0.0007433857603603894,0.00021649404960289462
Realp,1212,https://osm.org/relation/1683095,0.287730736861487,59.645952717693426,0.0008592318075426402,77.63259117346813,0.009134970835945036,0.0036863304503621753
La Ferrière,435,https://osm.org/relation/1682519,0.09915659158121778,58.676609955983295,0.009711400999904866,115.82539317114755,0.0016788322069833151,0.0006937503810762892
Collex-Bossy,6615,https://osm.org/relation/1685468,0.12840335179203421,85.98792574316077,0.006388405418337028,88.06473467106049,0.0008037242593190723,0.00011261844003601943
Walliswil bei Niederbipp,990,https://osm.org/relation/1682712,0.2818747715345186,67.66100536135113,0.0035117854775420553,74.13826441565395,0.00017488503656452688,5.655606259840148e-05
Sevelen,3275,https://osm.org/relation/1683939,0.10951187904128258,82.24864171352898,0.0234447044315836,94.50659137733557,0.0035952460577779385,0.0006382050089963866
Ufhusen,1145,https://osm.org/relation/1682926,0.08144678767120496,65.76758889328653,0.003778021917755624,114.01357313772553,0.0014468203488337149,0.0004952814897883432
Kestenholz,2403,https://osm.org/relation/1683533,0.2271146586339771,75.05043257228475,0.0034595191602296922,78.69817901320673,0.0010206869644760655,0.0002546569824278559
Wängi,4781,https://osm.org/relation/1684574,0.07273864631067666,86.06126597569667,0.009654083081532134,98.48716191252595,0.001960579531841747,0.00027327996627835233
Walkringen,626,https://osm.org/relation/1682711,0.20137015503371847,76.52811461160829,0.0039249433715017115,82.07989209008875,0.0020340449541171347,0.0004774287003787387
Cham,1702,https://osm.org/relation/1683139,0.3110130204879013,53.06811504959099,0.00482817659316958,77.21826863956387,0.002269760972939514,0.001065241608469257
Buchberg,2933,https://osm.org/relation/1683634,0.7122308107583626,24.568551772748567,0.002602600085598445,29.484205813050252,0.0007003932071323278,0.0005283167394252077
Oberrohrdorf,4037,https://osm.org/relation/1684390,0.07743092780711974,88.64339761119668,0.0050765358919841455,95.35103800805466,0.0005127625212575137,5.8232400738018975e-05
Boppelsen,82,https://osm.org/relation/1682093,0.3801218269796806,61.80680644566626,0.002178488437763235,62.069117863141564,0.00047294750772290044,0.00018063375703500486
Gisikon,1055,https://osm.org/relation/1682839,0.3195609680912195,61.809403470435285,0.001766042888421714,71.2587580227354,0.00012761592656123125,4.873728362046545e-05
Safiental,3672,https://osm.org/relation/2742004,0.005071371890408745,82.07606409096644,0.014582297017437023,116.73389876241598,0.017808020722018442,0.0031918982208820014
