name,relation,bfs_nummer,bezirksnummer,kantonsnummer,iou,area_diff_pct,hausdorff_distance,symmetric_diff_pct,swisstopo_area,osm_area,geom_type
Denges,1684943,5632,2227,22,0.9927130782901188,0.21416835007972948,43.510019553722856,0.7305736735694971,1657578.4254900555,1654028.4171249059,MultiPolygon
Amlikon-Bissegg,1684498,4881,2015,20,0.9986147260335871,0.033352967750623186,5.0622554229788745,0.1386002948323097,14457449.303323828,14452627.314920127,MultiPolygon
Amriswil,1684499,4461,2011,20,0.998636405728271,0.03718395410924811,40.61793870390575,0.13642709085923274,19021204.78193663,19014131.94587949,MultiPolygon
Bünzen,1684289,4229,1908,19,0.989679270808156,0.0704780189084335,52.95860951873212,1.0370608389478846,5774901.2727388935,5770831.236727949,MultiPolygon
Vendlincourt,1685634,6806,2603,26,0.9956621644373012,0.2893521141447785,13.420400125307129,0.43535538725604644,9151025.123749489,9177503.808410978,MultiPolygon
Echandens,1684953,5633,2227,22,0.9976898634790063,0.025227490467626713,8.383635714510296,0.23125162403689628,3880892.0419884827,3879912.990318531,MultiPolygon
Fideris,1684077,3861,1849,18,0.9993312719532199,8.368498238262496e-05,3.6377915625874517,0.06689514402620646,25355436.74380453,25355415.525111757,MultiPolygon
Attinghausen,1683059,1203,,4,0.9993405561017563,0.00014368933072718705,3.6394928045457116,0.06596618770199585,46890505.41335398,46890572.79000738,MultiPolygon
Renan (BE),1682618,441,241,2,0.9985576666133086,0.03700026942882917,4.683068794168906,0.14431072739726936,12632930.34845907,12628256.130193384,MultiPolygon
Emmetten,1683066,1504,,7,0.9950356221385966,0.4473507805903083,54.47744035768112,0.4965599325525731,28618876.520715006,28490849.75320341,MultiPolygon
Münchwilen (TG),1684545,4746,2014,20,0.9980979845959699,0.02106880995761876,4.708149223496385,0.19036254004431297,7814575.463560956,7812929.025507543,MultiPolygon
Genève,1685488,6621,,25,0.9990406463931473,0.028593308101252414,7.328197778713285,0.09596767860789705,18296128.080926716,18290896.612653937,MultiPolygon
Männedorf,1682167,155,107,1,0.9993806270697989,0.03329525901565091,3.123078066817769,0.06194616581831527,4766946.317536449,4765359.150412888,MultiPolygon
Henggart,1682135,31,102,1,0.9972852890577907,0.015321438342690681,6.686062779178603,0.2718192529330783,3032983.046066004,3032518.3494386566,MultiPolygon
Lalden,1685324,6286,2313,23,0.9973602429150941,0.023912829618083442,3.1819235206724605,0.26435618858222487,1301134.9146850486,1301446.0528602987,MultiPolygon
Hüntwangen,1682147,61,103,1,0.998428621340555,0.011788137293988993,3.4402449669850332,0.15725215547139987,4908567.135936027,4907988.507302876,MultiPolygon
Soubey,1685629,6759,2602,26,0.9969795459159887,0.20080375543599077,30.599124011206474,0.30219853754303583,13489317.145621965,13462230.090210885,MultiPolygon
Arbedo-Castione,1684616,5001,2101,21,0.9948914726653563,0.0581622360023336,33.103827421302036,0.5120119853896452,21388407.987000287,21375968.010669746,MultiPolygon
Provence,1685110,5566,2224,22,0.9994361721317804,0.0017093398164701474,49.096206552233646,0.056398204374822375,31863367.85630493,31862823.203071292,MultiPolygon
Chéserex,1684907,5709,2228,22,0.9974010361418992,0.09539884465958796,14.572476750217588,0.2601104255331022,10580673.41874056,10570579.578541877,MultiPolygon
Maienfeld,1684110,3953,1845,18,0.9985189890395147,0.028084363511596325,26.177258502661488,0.1482316590294678,32326605.630575377,32335684.35201163,MultiPolygon
Romanel-sur-Morges,1685126,5645,2227,22,0.9969955153728923,0.03451622185334983,4.52946981580019,0.3009524178964085,1757512.3189975703,1758118.9458486955,MultiPolygon
Hägendorf,1683528,2579,1108,11,0.9992090418382193,0.021014224105610036,3.3144092591825975,0.0791187953204781,13937300.660587506,13934371.844992418,MultiPolygon
Stäfa,1682214,158,107,1,0.9990674422038622,0.00461077324578881,3.4085305591235566,0.09329713219147624,8591611.20049152,8591215.060780905,MultiPolygon
Mutrux,1685068,5563,2224,22,0.9978509400202954,0.06880532581358863,49.096206552233646,0.21506315639565673,3232732.1384234633,3230507.8465429405,MultiPolygon
Uznach,1683953,3339,1726,17,0.998222445172046,0.0052579254506926925,3.8073544901783434,0.1779182856746327,7535446.4956825245,7535842.703841644,MultiPolygon
Lully (FR),1683355,2025,1001,10,0.9999158446616083,0.0006708879916973753,0.7260319497919487,0.008415859729504248,5520288.576909039,5520251.54195587,MultiPolygon
Gonten,1683888,3102,,16,0.9993768512045202,0.013951185696658234,11.600909699596583,0.062329953133414176,24726323.23936869,24722873.624097608,MultiPolygon
Welschenrohr-Gänsbrunnen,1683587,2430,1102,11,0.9993024387501053,0.003650134627130694,6.517626856039682,0.06978173660337478,24460775.847484864,24461668.69873414,MultiPolygon
Onsernone,6155156,5136,2104,21,0.9963477350580442,0.013256143490342204,86.72707671796431,0.36587041456576347,105391039.10190251,105377068.3145332,MultiPolygon
Klingnau,1684342,4309,1911,19,0.995466547930457,0.06208579379122312,13.11249333021889,0.4545162021481931,6711998.434374945,6716165.631882181,MultiPolygon
Ettingen,1683646,2768,1301,13,0.9990923179820266,0.0018971331036141453,10.28506997607412,0.09080855344609269,6321551.307410704,6321431.379168189,MultiPolygon
Metzerlen-Mariastein,1683551,2477,1104,11,0.9991640795030148,0.005002348175052874,3.3018705761281737,0.08362491080421877,8481512.20208261,8481087.927311752,MultiPolygon
Egerkingen,1683498,2401,1101,11,0.9991142446082402,0.012092159607611503,3.0685025067677185,0.0886201424083121,6947556.1294984715,6948396.239074479,MultiPolygon
Villars-sur-Glâne,1683420,2228,1004,10,0.997620309592576,0.028461788294926165,15.946598617546508,0.23828642983026496,5478818.122101079,5480377.491716055,MultiPolygon
Wohlen (AG),1684464,4082,1903,19,0.9973328566671901,0.11609251328797399,12.736916552932838,0.2669154664980452,12488002.676933913,12473505.04076679,MultiPolygon
Bennwil,1683621,2882,1305,13,0.9985129860087572,0.013487120840843494,8.126693124198175,0.14882207714841603,6530639.785153096,6531520.580432599,MultiPolygon
Oberbuchsiten,1683560,2406,1101,11,0.9985647314588293,0.00440886469001776,29.817959731606553,0.14362676165101468,9387879.925598944,9387466.026675763,MultiPolygon
Villeret,1682707,448,241,2,0.9991245545108147,0.010344118573082792,6.706753217951702,0.0875783561007441,16235914.07761707,16234234.615413457,MultiPolygon
Zwischbergen,1685407,6011,2301,23,0.998580298132313,0.012736855701962277,124.05619937651241,0.14208008371773329,86028347.02623637,86039304.33265989,MultiPolygon
Langenbruck,1683664,2888,1305,13,0.999519533025688,0.00561771639100398,2.6960572975513926,0.04805959251829701,15664091.047271976,15664971.01148224,MultiPolygon
Magden,1684356,4253,1909,19,0.9978700059393898,0.031068762456623707,15.354656674401781,0.21319336822533166,11018113.84370389,11014690.65208659,MultiPolygon
Donneloye,1684947,5913,2224,22,0.9976589854115865,0.016774285562643373,12.002719973024606,0.23435613998891305,9010580.245930955,9009068.785469651,MultiPolygon
Scuol,4447223,3762,1843,18,0.9995285354170144,0.0014658526377117809,61.45799437057669,0.04715722923157823,438606090.97711116,438599661.6581574,MultiPolygon
Madulain,1684109,3783,1846,18,0.9980536207844735,0.0008180330078093147,15.361184939367556,0.19482832255243243,16285270.544531465,16285403.76341993,MultiPolygon
Cudrefin,1684936,5456,2222,22,0.9997239361536797,4.016833569393831e-05,3.771426526967757,0.027610190175171898,31892352.819595814,31892340.008968472,MultiPolygon
Orbe,1685080,5757,2224,22,0.9987144845257806,0.0398345372510188,5.156438019676572,0.1286086076425832,12047778.461889386,12042979.285090065,MultiPolygon
Puidoux,1685113,5607,2226,22,0.9990293209615875,0.01683574820579792,20.058107346367375,0.09710686258512714,33128597.541143555,33123020.093877416,MultiPolygon
Cossonay,1684926,5477,2227,22,0.9985378908889876,0.01511394415818634,4.816582563402168,0.14632893465309493,8283605.640662499,8284857.620193313,MultiPolygon
Bretzwil,1683630,2883,1305,13,0.9990774378523763,0.00307372141882452,3.3457781517495606,0.09230020895139125,7330821.442507921,7331046.771536775,MultiPolygon
Le Pâquier (FR),1683353,2145,1003,10,0.9984196821703587,0.023425152198205106,3.3591409936872294,0.15817527616145113,4499003.78564348,4500057.68412767,MultiPolygon
Marly,1683358,2206,1004,10,0.9990761722290158,0.010799376978358225,4.979080587050641,0.0924204790188668,7721529.598957442,7720695.721867555,MultiPolygon
Hüttwilen,1684533,4821,2012,20,0.9988185211002591,0.005079528835030104,4.0431667315549795,0.11821472339656454,17661638.62496791,17660741.496941216,MultiPolygon
Luterbach,1683544,2527,1106,11,0.9986271927476666,0.02753724537732119,5.9328054659987615,0.13739393459332505,4523288.971477554,4524534.560660755,MultiPolygon
Plasselb,1683379,2300,1006,10,0.9991945982666622,0.007352778179158886,3.1378998027082803,0.08057558216066299,18156560.918374933,18157895.930024225,MultiPolygon
Grancy,1684992,5485,2227,22,0.9981114664195638,0.06652594880914103,6.949198682910277,0.18896897692875336,5669783.671407793,5666011.794024963,MultiPolygon
Rüschegg,1682637,853,246,2,0.9992444170330269,0.010857274909638283,61.14340154494178,0.07559095610272519,57290357.665586345,57296577.83721481,MultiPolygon
Staldenried,1685380,6294,2313,23,0.9982970292722014,0.04682053773407586,29.03713814892034,0.17048210279771442,14271521.353429811,14278203.35647032,MultiPolygon
Collonge-Bellerive,1685469,6616,,25,0.9991554785997765,0.0056166659958040025,5.032556227249177,0.08448544320733647,10692733.595761035,10692133.02062914,MultiPolygon
Lengnau (AG),1684350,4312,1911,19,0.9966520262688886,0.03529109175380067,13.152443269506252,0.335299583385748,12670822.652071021,12666350.980422918,MultiPolygon
Payerne,1685094,5822,2222,22,0.9980805170366481,0.013909869162410658,46.98336231476909,0.19211933134848622,24178549.82560938,24175186.620963268,MultiPolygon
Göschenen,1683079,1208,,4,0.9997207107490504,0.00385830531539779,9.384007845082088,0.02793228689714032,104150242.80915332,104146224.37479901,MultiPolygon
Aesch (LU),1682812,1021,313,3,0.9986814362916845,0.0013480719199893479,3.514531043480593,0.1319424693480482,5799521.096810322,5799442.915094922,MultiPolygon
Wahlen,1683718,2792,1302,13,0.9990019948061303,0.020385210739667214,2.5553385700422626,0.0998605223200299,5407975.86856612,5409078.295843678,MultiPolygon
Cartigny,1685460,6609,,25,0.9983844426734771,0.009819624229166865,3.4991558512504897,0.1616942779228326,4383440.572005066,4383871.009397546,MultiPolygon
Lachen,1683088,1344,505,5,0.9960632488695558,0.06900193511591333,28.211139132352578,0.394315452222574,4343745.049928126,4340747.781787174,MultiPolygon
Neuenkirch,1682901,1093,314,3,0.9991640374566719,0.003228571195543929,3.6687091071914946,0.08363256065934097,26267403.137137473,26268251.198948976,MultiPolygon
Oberhallau,1683685,2972,1406,14,0.9870106284444052,0.18676541359731733,24.672515177294645,1.3062075806812457,6044554.89300844,6033265.755062396,MultiPolygon
Grüsch,1684086,3961,1849,18,0.9991602389467884,0.005407336720051568,22.2234278967628,0.08401365145269253,43295755.121716335,43298096.268981256,MultiPolygon
Einsiedeln,1683065,1301,501,5,0.9996526213881035,0.0022709633236920796,3.779282916185935,0.03474429034352329,109741586.3270454,109744078.51822172,MultiPolygon
Dornach,1683495,2473,1104,11,0.998587487022726,0.00672955524463842,3.3368846607296163,0.14135588402968785,5786490.54053595,5786879.945613601,MultiPolygon
Tresa,12597254,5239,2105,21,0.9906191957054516,0.028234525890542775,64.53505783440143,0.9426341941843962,11179448.613873547,11182605.078186851,MultiPolygon
Derendingen,1683494,2517,1106,11,0.9986710825374375,0.024976352537096687,5.9328054659987615,0.13296349925880302,5626063.083026604,5624657.897677028,MultiPolygon
Weesen,1683963,3316,1726,17,0.9977642751067617,0.05595281099235992,7.179379365900058,0.22376007476241777,5748661.4272654345,5745444.889602446,MultiPolygon
Fischbach-Göslikon,1684307,4067,1903,19,0.9930062480492959,0.05381002780949648,10.883611649220088,0.701640578157964,3070259.1327379975,3068607.0254448475,MultiPolygon
Morges,1685064,5642,2227,22,0.9995095122391084,0.01405054719623664,7.740019766758981,0.04905736129589106,13578296.35291525,13576388.527977739,MultiPolygon
Busswil bei Melchnau,1682399,325,244,2,0.9982486479179573,0.021615622512125166,3.412542508664887,0.1752697594506522,2862456.649017562,2861837.9111937373,MultiPolygon
Sirnach,1684557,4761,2014,20,0.9988575783695479,0.01613855563764212,4.858631069339106,0.11431668048714236,12384301.03438805,12386299.681700818,MultiPolygon
Boswil,1684277,4228,1908,19,0.9926374918401077,0.06035058782047294,82.95533175957497,0.7391941432924909,11776473.661969882,11783580.833049404,MultiPolygon
Brione sopra Minusio,1684636,5096,2104,21,0.9969325251625781,0.3067237456895636,116.48417569938216,0.3076898328375821,3816522.8162712613,3828228.9980084253,MultiPolygon
Feldbrunnen-St. Niklaus,1683504,2544,1107,11,0.9976901887050933,0.05110099597677959,3.4241920077992565,0.23130728440872486,2509459.4499606015,2510741.808733165,MultiPolygon
Stans,1683112,1509,,7,0.99898743426987,0.0043396498750880134,3.4362394807525543,0.10130566524503305,11083297.550260285,11082816.57395199,MultiPolygon
Mettmenstetten,1682166,9,101,1,0.9986513475101187,0.013773916438884384,3.6228273255911874,0.1349469591508681,13027016.181446815,13025221.851123502,MultiPolygon
Orselina,1684732,5121,2104,21,0.9911966806646922,0.5823036795799781,18.22550408106164,0.886798420994394,1941255.069557017,1952559.0692570803,MultiPolygon
Niederbipp,1682574,981,244,2,0.9986541953173492,0.04964210245306473,40.158466034771195,0.1346376619762621,19770077.31978406,19760263.037745923,MultiPolygon
Lyssach,1682541,415,245,2,0.9986046742578619,0.006627298788046467,4.133513395999703,0.13962536202455164,6046793.314830467,6046392.575770398,MultiPolygon
Dörflingen,1683644,2915,1402,14,0.9978680284849911,0.062347607529499985,9.136351103791304,0.21349119173230202,5821058.537210394,5824687.827941236,MultiPolygon
Rüeggisberg,1682634,880,246,2,0.9993201851084944,0.006881536279098846,24.1626844630057,0.06800694430278757,35803699.497857794,35806163.342428,MultiPolygon
Escholzmatt-Marbach,2741953,1010,316,3,0.9996275972490614,0.0016027884030626902,14.134080879728689,0.03724691207832666,106395487.98864534,106393782.69410248,MultiPolygon
Russin,1685528,6637,,25,0.9981332677259228,0.027181760011244113,10.410514304437168,0.186822230416898,4909769.1334064845,4908434.571743536,MultiPolygon
Tafers,12120617,2306,1006,10,0.9989261229224531,0.024103728716739607,25.977451876238568,0.10743245015662477,41347791.440253004,41337825.08077388,MultiPolygon
Kaiseraugst,1684336,4252,1909,19,0.9982593846928861,0.033734057524777615,5.578730524408876,0.17424253433109121,4904658.360209911,4906312.900482538,MultiPolygon
Lufingen,1682161,63,103,1,0.9979972999201026,0.017950727798743217,3.901194903279996,0.20048874236196154,5180632.222643938,5181562.183832479,MultiPolygon
Cugy (FR),1683306,2011,1001,10,0.9983823481517774,0.039118092169789065,43.75414847579526,0.1618644652710788,9876618.755989864,9872755.211161638,MultiPolygon
Buttwil,1684285,4230,1908,19,0.9999157378040577,0.0012061650505713602,1.0502985168100814,0.008426523795707902,4568375.796858043,4568320.694705803,MultiPolygon
Mettauertal,1684366,4184,1906,19,0.9975336892142066,0.009103122207721644,12.573969311342537,0.24694682795628461,21592623.69351653,21594589.296439204,MultiPolygon
Ropraz,1685127,5798,2222,22,0.9975145161467726,0.012525016742688256,3.472950164318934,0.24887323589069585,4806682.097327057,4807284.135064515,MultiPolygon
Lyss,1682540,306,243,2,0.9991290741539331,0.018487007925592547,21.082676966461314,0.08712247280695615,14829634.66131956,14826893.105584385,MultiPolygon
Flawil,1683879,3402,1728,17,0.9981789854236247,0.020086146604089604,12.629058036676065,0.1822491081963961,11469051.217576716,11466747.527135056,MultiPolygon
La Brillaz,1683343,2234,1004,10,0.9913663122843689,0.0870858151453908,108.03377424476209,0.8674895242536685,10303705.059242038,10312678.124783056,MultiPolygon
Hospental,1683081,1210,,4,0.9985676793102364,0.005436915706539084,52.29289253212783,0.14333861611271495,35165419.89380834,35167331.80804582,MultiPolygon
Chamblon,1684882,5904,2224,22,0.99825347124023,0.008612260917928587,3.4611473404749726,0.17479800006341648,2859901.4988175165,2859655.1966384426,MultiPolygon
Curtilles,1684939,5669,2222,22,0.9982962435927689,0.0002604130231322018,3.2624606616413834,0.17052068173510862,4961262.791377575,4961249.871603155,MultiPolygon
Stammheim,9173171,292,102,1,0.9991519090684265,0.01346107669808292,3.9930676043311557,0.08485078185524017,23953803.085951317,23957027.525756825,MultiPolygon
Zufikon,1684474,4083,1903,19,0.9963092617819694,0.0005851292743437172,9.215153854734329,0.36975724017114664,4806350.209377073,4806378.332739175,MultiPolygon
Oberrieden,1682178,137,106,1,0.998121655020495,0.038106736150259043,5.504765579034147,0.18804689521948068,2790833.2975980076,2791896.793079117,MultiPolygon
Schönenbuch,1683705,2774,1301,13,0.9970363659803305,0.0742095101291588,12.957934375578944,0.2966930819080475,1345542.1966671613,1344543.6763944335,MultiPolygon
Auenstein,1684258,4091,1904,19,0.9971509665145208,0.08140560287201064,9.07904929270333,0.2854259061741601,5681954.403080956,5686579.832317697,MultiPolygon
Willadingen,1682726,423,245,2,0.9979278647519749,0.057191244552878516,3.242522174700938,0.20736911923635576,2167171.9264690205,2165932.4938726723,MultiPolygon
Beatenberg,1682372,571,250,2,0.9911999478989862,0.24290598167432423,211.33535692917533,0.8828208522017631,29246711.429226868,29175669.417722248,MultiPolygon
Fribourg,1683318,2196,1004,10,0.9993277295535558,0.026049330219194273,8.935543827363976,0.06725840866216759,9284601.629681434,9287020.206219487,MultiPolygon
Eppenberg-Wöschnau,1683499,2574,1108,11,0.9972417323814333,0.02857170809907332,3.5823830675366404,0.2761682305919573,1811605.7130058534,1811088.1063096272,MultiPolygon
Crésuz,1683305,2130,1003,10,0.9999923644128985,0.00013651669385855085,0.007342062746868895,0.0007635611041151407,1793803.912773548,1793801.463931752,MultiPolygon
Attiswil,1682367,971,244,2,0.9986718483733577,0.010187480034511164,3.273289242471748,0.13291019036614132,7646854.699845676,7647633.721641491,MultiPolygon
Remaufens,1683386,2333,1007,10,0.9984328416774454,0.025282610798283554,3.3969400623835733,0.15681890135162257,5906956.123727511,5905462.691000723,MultiPolygon
Préverenges,1685111,5643,2227,22,0.9996338905882735,0.005235873046107634,3.9902387085280164,0.036618602831444254,10121850.134411823,10122380.101634778,MultiPolygon
Fischenthal,1682122,114,105,1,0.9984720603867836,0.05344705623361048,17.37804873490482,0.15295164369620004,30241253.655271567,30257416.71511845,MultiPolygon
Ligerz,1682534,740,242,2,0.9907006414458728,0.29890388873244256,21.539086605010375,0.9356762571329191,1792289.0273165277,1797646.2489165016,MultiPolygon
La Verrerie,1683347,2338,1007,10,0.9989564431408585,0.007167748075149263,3.3940128002268453,0.10441390681484447,13432346.972157422,13433309.768948967,MultiPolygon
Les Genevez (JU),1685613,6748,2602,26,0.9982618355119741,0.06308136483918536,9.058455867700527,0.17391277040939948,13635132.311671255,13626531.084111424,MultiPolygon
Alto Malcantone,1684613,5237,2105,21,0.9974420631747422,0.006339615186658532,25.94170860784572,0.25612937206979797,22058111.297971338,22059509.697345074,MultiPolygon
Ergisch,1685299,6104,2306,23,0.9992421728134361,0.00023980229134904006,20.76338811927911,0.0758115355419878,29533305.92504981,29533376.74659413,MultiPolygon
Aedermannsdorf,1683473,2421,1102,11,0.9987705836347144,0.01968265189048055,15.507514209718282,0.12300514971309473,12916326.503980976,12913784.22839816,MultiPolygon
Arbon,1684500,4401,2011,20,0.9988991079370545,0.010470374280207483,4.686017577938929,0.11015560438585618,6044705.165718943,6045338.068973929,MultiPolygon
Châtel-sur-Montsalvens,1683291,2128,1003,10,0.996666219112219,0.14187397741251984,11.260303872302298,0.33417160460965983,2028777.640225412,2031655.9477564557,MultiPolygon
Oberbipp,1682585,983,244,2,0.9986063223015144,0.01811520130531563,3.433500489463257,0.13947758662559526,8451594.026250059,8453125.049521422,MultiPolygon
Evolène,1685303,6083,2305,23,0.9971394209185931,0.0194729712125703,113.91630351587759,0.28643974792908805,209989325.27943265,209948434.11857152,MultiPolygon
Homburg,1684530,4816,2012,20,0.9989252570181997,0.0003407955001718233,6.06512670302718,0.10753189962302227,24126971.486938927,24126889.263305772,MultiPolygon
Oberburg,1682586,418,245,2,0.9978592771080054,0.06014398428339791,16.849441253812408,0.21423722466304898,14138283.04636945,14129779.7196361,MultiPolygon
Eggiwil,1682427,901,245,2,0.9994700095582216,0.011047476580803418,10.398013537840361,0.05301016408928033,60305136.17997745,60298473.98418094,MultiPolygon
Lindau,1682160,176,108,1,0.9985440497678555,0.009842243854281427,5.433282619247652,0.14570826011067248,11987134.665482003,11988314.468506921,MultiPolygon
Oeschgen,1684394,4175,1906,19,0.9960777197474099,0.03940434214819186,12.531223609157681,0.3930761801652003,4377508.762228953,4379233.6907591885,MultiPolygon
Kaltbrunn,1683899,3313,1726,17,0.998598608039971,8.782228511511088e-05,6.971729282677696,0.14023739824726,18641532.231577456,18641515.86015787,MultiPolygon
Breggia,1684634,5269,2106,21,0.9950240072373775,0.05550813172807722,40.40464629447273,0.4989788378361439,25482686.398337062,25496831.361470904,MultiPolygon
Bister,1685277,6172,2309,23,0.9985545687814226,0.011923314750735202,6.060198895711907,0.1446390375821749,5807362.384718876,5806669.9546230305,MultiPolygon
Bettwil,1684270,4227,1908,19,0.9957000599615767,0.034443043212048774,10.277631893276265,0.4308462588714385,4249487.766888047,4248024.113980207,MultiPolygon
Schwarzenburg,1682656,855,246,2,0.9993251512156134,0.015069941364496733,11.379058453714496,0.06751274385102644,44799731.75525735,44806483.04856432,MultiPolygon
Hasliberg,1682470,783,250,2,0.9955326990187797,0.10868289367576364,83.2341679525827,0.44797347389046743,41735954.7683342,41781314.611679636,MultiPolygon
Wiedlisbach,1682721,995,244,2,0.9984211845187111,0.002757496520233095,7.792826273574324,0.15800410100044454,7504027.252377414,7503820.3290870525,MultiPolygon
Rüfenach,1684410,4112,1904,19,0.9939731117761113,0.05344349097991432,31.607125079938196,0.6043489451859476,4171732.976515843,4169503.4567788327,MultiPolygon
Roggwil (BE),1682623,337,244,2,0.998089575322369,0.009722860886289259,13.019661934329774,0.1912344246418208,7841656.7884009285,7842419.221781645,MultiPolygon
Rudolfstetten-Friedlisberg,1684408,4075,1903,19,0.9965826832704842,0.09613891493543694,19.638682530917308,0.34248112475151204,4903490.951342017,4908205.114336595,MultiPolygon
Matran,1683361,2208,1004,10,0.9980633048107997,0.04884150856115148,6.589983615995016,0.1939045815123859,2912526.6409175675,2913949.162866237,MultiPolygon
Horriwil,1683526,2523,1106,11,0.9978313123823382,0.040609140236958455,3.405193174473215,0.21706009526691558,2637257.8852175814,2636186.917464563,MultiPolygon
Soral,1685533,6639,,25,0.9950121093036782,0.32933034338593253,5.000516835183126,0.499212747062605,2942020.6531265373,2932331.6864071107,MultiPolygon
Bolken,1683485,2514,1106,11,0.9975830281611516,0.03932395369849716,3.1660758551602246,0.24203720488326333,2116382.6446199804,2117214.8899512338,MultiPolygon
Bremgarten bei Bern,1682389,353,246,2,0.9986832907551335,0.003581646089699706,2.9723478485111374,0.13176002730291164,1897819.1234865712,1897887.0966509972,MultiPolygon
Conters im Prättigau,1684065,3881,1849,18,0.999326170405019,0.0008436693193552032,3.778536916863373,0.06740538512505737,18397221.664007094,18397066.4522923,MultiPolygon
Gampelen,1682449,495,243,2,0.9988265037298818,0.016599360543521322,26.831196126737392,0.11742826747259294,10843057.722083462,10844857.600328693,MultiPolygon
Steinhausen,1683148,1708,,9,0.9982590255926236,0.009558064133276737,7.824993771432587,0.17425744979021418,5045759.498372548,5046241.775301414,MultiPolygon
Erlinsbach (AG),1684305,4005,1901,19,0.997520982374564,0.07256787351330264,10.333399726247844,0.24811936015830816,9860889.690806136,9853733.852848025,MultiPolygon
Wolfenschiessen,1683122,1511,,7,0.9995067951036648,0.0023049245067511817,12.900911211889166,0.049332086646997585,92698816.80497496,92696680.16722895,MultiPolygon
Oberdorf (SO),1683561,2553,1107,11,0.9992673073576205,0.01602648714317739,2.883573214151057,0.07329024260420722,11915125.488371916,11913215.912317429,MultiPolygon
Oberwil (BL),1683686,2771,1301,13,0.9987561918640654,0.01644878549507277,10.349645458720303,0.12444797873104824,7885397.348117549,7884100.296022323,MultiPolygon
Trasadingen,1683717,2973,1406,14,0.9913706271726742,0.08956094046479687,26.979880394757025,0.8662886190946761,4142288.4832185465,4138578.610696211,MultiPolygon
Ferrera,1684076,3713,1851,18,0.9990799357222042,0.0026869132596340447,36.77141003745416,0.09205000980877001,75463804.36961639,75465832.01658222,MultiPolygon
Silvaplana,1684170,3790,1846,18,0.9992378427441123,0.011271460436415665,30.61789329259251,0.07624907779539167,44774281.38274042,44779328.09815217,MultiPolygon
Niederbüren,1683912,3422,1728,17,0.9990089486572733,0.006745654084553129,6.7521127076850895,0.09915761205957815,15836640.817894926,15837709.102903115,MultiPolygon
Campo (Vallemaggia),1684646,5307,2108,21,0.9947759043711025,0.08187486591382287,65.1890027096821,0.5235632741309493,43304786.202904545,43269330.46726665,MultiPolygon
Dallenwil,1683064,1503,,7,0.9992838017825912,0.0005876856785562698,3.309079682329407,0.07164568844782869,15474864.764957936,15474955.708521936,MultiPolygon
Spiez,1682672,768,249,2,0.9955881052292631,0.039398219607154596,56.374309891258726,0.44207776696829176,16727941.10190558,16721350.590934496,MultiPolygon
Soyhières,1685631,6724,2601,26,0.9954575790325434,0.06550360107484648,18.7923627128478,0.4551270135249124,7506142.949481626,7501226.15554789,MultiPolygon
Oberglatt,1682177,92,104,1,0.9983118704261336,0.0088848525543736,3.932207608059979,0.1689480611045453,8248507.489605781,8247774.621877393,MultiPolygon
Blauen,1683627,2781,1302,13,0.9987137707136614,0.0032488040303142347,16.60063528650705,0.1287036104570169,7124678.628359681,7124447.161513256,MultiPolygon
Niedermuhlern,1682576,877,246,2,0.9991101583913642,0.009080730721090807,24.1626844630057,0.08901972738628904,7256970.882356068,7256311.896371733,MultiPolygon
Tobel-Tägerschen,1684563,4776,2014,20,0.9980105024515612,0.00919826756057986,3.603717321493821,0.19913869785405783,7105394.047773548,7104740.474617801,MultiPolygon
Himmelried,1683522,2618,1110,11,0.998146305946794,0.043336586713502295,13.015773637759795,0.1855011701420062,6025069.712063925,6022458.652503608,MultiPolygon
Orzens,1685087,5925,2224,22,0.9984130838740151,0.012298503491780664,3.401053290274007,0.15882739382129152,4195805.336833474,4196321.358099333,MultiPolygon
Schüpfheim,1682921,1008,316,3,0.9993139818989603,0.002503972256110887,3.5178404271616097,0.06862449004033246,38377680.26232812,38376719.29586181,MultiPolygon
Dürrenroth,1682426,952,245,2,0.9980717016866442,0.0677568231139052,62.85207943873062,0.19295053674888732,14134236.811003428,14124659.901168896,MultiPolygon
Balsthal,1683478,2422,1102,11,0.9991999253032323,0.002876420553065932,3.553831127737462,0.08004063959757635,15708871.97212262,15709323.825344682,MultiPolygon
Rütschelen,1682640,340,244,2,0.9980480442853321,0.01890023663743797,3.549226028865037,0.19540472836725042,3980966.4760274594,3981718.8881118856,MultiPolygon
Stocken-Höfen,3411388,770,247,2,0.9984511283087184,0.03744845067874879,53.556123910948386,0.1549781883698866,14224491.738158932,14219164.886386065,MultiPolygon
Leytron,1685330,6135,2307,23,0.9992909147670508,0.017829515768807033,6.248623004977672,0.07093999586981672,26824568.807844214,26829351.498569723,MultiPolygon
Lavizzara,1684694,5323,2108,21,0.9988527815272058,0.006414172208280916,61.97954950662966,0.11478400921883557,187528920.01505142,187516891.58718133,MultiPolygon
Trimmis,1684191,3945,1845,18,0.9994509384334135,0.008333415555700635,9.555519476521491,0.0549189458206354,42874171.37551517,42870598.492648385,MultiPolygon
Büren an der Aare,1682406,383,243,2,0.9966163504362744,0.15698988604536918,26.38569713714292,0.3392044302133522,12602984.595199166,12622770.006353484,MultiPolygon
Ardon,1685268,6021,2302,23,0.9988521761751594,0.022671223273411204,13.300033953006443,0.11486131404550343,20393716.690171827,20398340.195216402,MultiPolygon
