name,bfs_nummer,relation,iou,area_diff_pct,hausdorff_distance,symmetric_diff_pct,swisstopo_area,osm_area,quality_category
Nebikon,1137,https://osm.org/relation/1682899,0.9982012063093897,0.01047977413639955,3.3738448093570215,0.18003186367549648,3727632.967291666,3727242.31977606,Excellent
Riedholz,2554,https://osm.org/relation/1683569,0.9987463632131242,0.009319748501537729,3.204443565448503,0.12544815368750456,7154993.470602792,7155660.297999553,Excellent
Signy-Avenex,5728,https://osm.org/relation/1685153,0.9969663905652228,0.01248882045107086,4.033612379984764,0.3038407536679358,1941951.2934583786,1942193.820268666,Excellent
Niederglatt,89,https://osm.org/relation/1682171,0.9973332231739367,0.03984636008139619,3.7750664967465326,0.26708694391726945,3603370.7568496,3604806.568936442,Excellent
Schmiedrued,4143,https://osm.org/relation/1684419,0.9958717393637944,0.0822319348654883,16.207642659701005,0.413509864438421,8648272.504457442,8641160.862644587,Excellent
Hermenches,5673,https://osm.org/relation/1685002,0.9984505537393655,0.008538994879648456,3.472950164318934,0.1550713788043998,4773406.091803006,4773813.69270477,Excellent
Lumnezia,3618,https://osm.org/relation/2742612,0.999624750944468,0.001867953189112779,9.941780161326355,0.03753159692755655,165473736.02815324,165470645.05622396,Excellent
Ascona,5091,https://osm.org/relation/1684618,0.994894145726241,0.3641376957324627,24.009484689514533,0.5128242473182802,12157189.208785078,12201458.117435783,Excellent
Sorens,2153,https://osm.org/relation/1683401,0.9989484114683599,0.011640989904210374,5.884347660496897,0.10520805018778387,8713966.174728459,8712951.782805802,Excellent
Rovray,5928,https://osm.org/relation/1685131,0.9897452494528615,0.1637082516143714,54.18088582830048,1.0299164291048224,3196295.155633927,3191062.5567182037,Excellent
Boningen,2571,https://osm.org/relation/1683486,0.9969740869647254,0.04871038083240734,3.2512153511095394,0.30297599634763284,2757171.693104495,2755828.6642725803,Excellent
Trachselwald,958,https://osm.org/relation/1682687,0.9963379139593749,0.041788030516363844,60.64811058076772,0.3669570338598077,15962668.149983507,15969338.634621248,Excellent
Bure,6778,https://osm.org/relation/1685579,0.996728039825717,0.10320705539776814,66.05568691427324,0.327901302116599,13684614.006913923,13698737.49407301,Excellent
Messen,2457,https://osm.org/relation/1683550,0.9991880325851571,0.018755602222114604,3.184563051476834,0.08122210186551956,11893372.109390024,11891141.435826391,Excellent
Courtelary,434,https://osm.org/relation/1682416,0.9989414106546647,0.003214601243867324,11.580053640997551,0.10591669714831246,22203369.599240668,22204083.349035986,Excellent
Opfikon,66,https://osm.org/relation/1682184,0.9986050726612538,0.007774349765606282,9.934797154653152,0.13958466678185627,5587604.792064395,5587170.39212434,Excellent
Saint-Oyens,5436,https://osm.org/relation/1685139,0.9962552448660161,0.07593791802733588,16.77225196636763,0.3753204394237398,3055463.6192580764,3057783.8747166237,Excellent
Pont-en-Ogoz,2122,https://osm.org/relation/1683380,0.9991831746144649,0.004758096340351585,3.144485744465649,0.08171785643034646,11970828.866692586,11971398.450262802,Excellent
Zweisimmen,794,https://osm.org/relation/1682739,0.9996722948710746,0.0006025459986583078,6.526249049984496,0.03277578456005792,73000868.97005996,73000429.106245,Excellent
Saas-Grund,6291,https://osm.org/relation/1685363,0.9970333434002748,0.053200895110765575,50.56477927474972,0.29702733463047787,24794913.872489784,24781722.756367676,Excellent
Giffers,2294,https://osm.org/relation/1683323,0.9990498153781976,0.01206612087057564,3.758070157701362,0.09505789093174556,5215896.974407583,5215267.617974166,Excellent
Saint-Imier,443,https://osm.org/relation/1682644,0.9990690586715658,0.009268899065880257,6.706753217951702,0.09314180202048343,20869314.981200673,20871249.33694202,Excellent
Wiliberg,4288,https://osm.org/relation/1684460,0.9912441028742984,0.17859744237468803,13.109375665824308,0.8802251835638134,1170454.669204558,1172545.0713079125,Excellent
Höri,60,https://osm.org/relation/1682146,0.9963829536944955,0.17499147727436049,79.49609707142626,0.36204291741079253,4786349.024155673,4777973.321290796,Excellent
Les Bois,6742,https://osm.org/relation/1685609,0.9958520502974734,0.02085900544547806,41.22648865835424,0.4157003834463266,24709640.846099053,24714795.0314287,Excellent
Arbaz,6261,https://osm.org/relation/1685267,0.9940779876188551,0.36279440671924684,416.8071741733119,0.5950373839759436,19162140.443617526,19231659.617354658,Excellent
Bassersdorf,52,https://osm.org/relation/1682086,0.9984629720016281,0.007210423607169642,10.81283567477526,0.15382655901262196,9026447.692975275,9027098.538090618,Excellent
Würenlos,4048,https://osm.org/relation/1684469,0.9964797799929764,0.18764993122394497,5117.060740659438,0.3523118237466889,9028925.17750299,9011982.405617144,Excellent
Eschlikon,4724,https://osm.org/relation/1684519,0.9982984804641788,0.006789926389683646,3.819360094421865,0.17029105376327544,6221142.05382946,6220719.642863408,Excellent
Fiez,5556,https://osm.org/relation/1684974,0.3521182775707135,64.70493742085334,7195.8115297330505,64.82805508512317,6827090.852478107,2409625.988717346,Poor
Aesch (ZH),241,https://osm.org/relation/1682078,0.9983479634233748,0.010262961777631972,3.773731159001575,0.16533174731526581,5243864.791360868,5243326.61552166,Excellent
Leibstadt,4311,https://osm.org/relation/1684348,0.9954947565431331,0.014201455017153286,16.675871645505786,0.45157356060736087,6401735.340698497,6402644.480263224,Excellent
Mörschwil,3214,https://osm.org/relation/1683909,0.9946749223711135,0.04520539382582139,71.96347222118213,0.5340500529992342,9838021.957382409,9842469.273952914,Excellent
Evilard,372,https://osm.org/relation/1682437,0.9982465460773179,0.025768349848816957,2.781599841171716,0.17547664556734785,3701427.4249534085,3700473.6281851465,Excellent
Roggenburg,2790,https://osm.org/relation/1683697,0.9928215984605779,0.2314354768245041,24.016575784943367,0.7195922465960833,6670668.538335887,6655230.244796807,Excellent
Greng,2261,https://osm.org/relation/1683330,0.9996735025573482,0.0004674851250159762,2.084216187458809,0.03265515149319154,2470539.415304799,2470550.9647090733,Excellent
Arzier-Le Muids,5702,https://osm.org/relation/1684836,0.9992494069499949,0.01003012534757859,21.15617787336433,0.07509125075729992,51896502.14646898,51901707.43068528,Excellent
Nuvilly,2035,https://osm.org/relation/1683375,0.9983882614445868,0.004675025325642494,3.264756295428005,0.16130761585246448,3982559.961718874,3982746.1474056933,Excellent
Rohrbach,338,https://osm.org/relation/1682624,0.9982239210780748,0.05205108454707544,3.2313897570299783,0.1778120196995606,4076331.218646035,4078452.9932550713,Excellent
Onex,6631,https://osm.org/relation/1685520,0.9968590572156519,0.04873240711280513,35.69708270144562,0.3146649836409507,2814120.8964065383,2815492.2852584217,Excellent
Bottighofen,4643,https://osm.org/relation/1684509,0.9830526233221891,0.5262281176777015,94.05689372432111,1.7047238735248587,2436063.942629978,2423244.689199251,Excellent
Bitsch,6173,https://osm.org/relation/1685278,0.9986406012906078,0.0625950647476071,7.7870666466640746,0.13607490679060028,5788615.870483301,5792239.25833542,Excellent
Avers,3681,https://osm.org/relation/1684043,0.9992177040582758,0.014611971788075991,64.83660787410825,0.0782544878135343,93139212.27697563,93125602.80155408,Excellent
Novazzano,5260,https://osm.org/relation/1684729,0.9843130148960807,0.663418245459161,82.20497668656908,1.575855202871522,5228655.772618982,5193967.916231174,Excellent
Mülligen,4107,https://osm.org/relation/1684377,0.9943677698282131,0.11049825328927212,8.88275242990235,0.5645015426909571,3161415.998236363,3157922.688779104,Excellent
Hildisrieden,1088,https://osm.org/relation/1682859,0.9987173768708877,0.003792111761168154,3.6756182127837707,0.12834218831582497,7042277.842198021,7042010.791151713,Excellent
Gryon,5405,https://osm.org/relation/1685000,0.9991036853486521,0.0001606757598779213,3.4030292514280456,0.08967172418308457,15217682.047900956,15217706.499027222,Excellent
Granges (Veveyse),2328,https://osm.org/relation/1683327,0.9981563141089683,0.03166177244427852,3.7403599100159677,0.18456791891867005,4464368.27447084,4465781.772594977,Excellent
Gy,6624,https://osm.org/relation/1685490,0.9970365813518857,0.02148916186102755,3.649110258565626,0.2967497209484488,3286268.2897754293,3285562.098263452,Excellent
Berikon,4062,https://osm.org/relation/1684268,0.9953989586252991,0.11398317418703277,15.174918771420058,0.4609022319392998,5375869.895623468,5369742.308476271,Excellent
Dintikon,4194,https://osm.org/relation/1684293,0.9927604887281803,0.14859775205836556,15.171275940458026,0.7271210151249281,3723806.4251516056,3729339.917790386,Excellent
Frutigen,563,https://osm.org/relation/1682446,0.9996622108603064,0.0037545621821708825,16.709699761851795,0.03378398577583757,72276981.52350855,72274267.83929385,Excellent
Le Grand-Saconnex,6623,https://osm.org/relation/1685504,0.9982792022816479,0.0034069617652261385,3.679941455282886,0.17223089044293044,4382138.205451782,4382287.503224941,Excellent
Unterseen,593,https://osm.org/relation/1682700,0.9708354134647323,2.817937127616263,370.919221128615,3.0013167197274973,13993378.247979049,14387702.849036628,Good
Kirchberg (SG),3392,https://osm.org/relation/1683900,0.999337689381917,0.004228339345657418,8.621594267060175,0.06625440254249554,42539732.44807327,42541531.17231791,Excellent
Chessel,5403,https://osm.org/relation/1684900,0.9960772120895198,0.1612190068872024,91.63351814994294,0.39273288096119147,3561649.138595058,3555907.0832250086,Excellent
Muntelier,2274,https://osm.org/relation/1683368,0.9986035229346029,0.008121252014710669,3.06865576228849,0.13973960754726106,2504409.969104396,2504206.5796593237,Excellent
Büren (SO),2472,https://osm.org/relation/1683491,0.9986506619045663,0.007263420299588057,3.6501459209064637,0.13502981038179224,6232412.977823849,6232865.664173234,Excellent
Toffen,884,https://osm.org/relation/1682686,0.998686381572364,0.021919463773314215,2.8114435048553594,0.13146258550661064,4883654.437298422,4884724.908163619,Excellent
Cureglia,5180,https://osm.org/relation/1684672,0.9721708307261233,0.7094284634013234,51.07643049117667,2.8321971771149346,1055717.5116515341,1063207.0721723023,Good
Aefligen,401,https://osm.org/relation/1682358,0.9980154835509558,0.016494595114178428,4.25062208986867,0.19866513892009746,2041325.5543019208,2041662.2626870652,Excellent
Castaneda,3805,https://osm.org/relation/1684056,0.9975375082167992,0.01459811722885782,4.233436783355097,0.24657074140434876,3960586.952343168,3961165.123469422,Excellent
Jorat-Menthue,5804,https://osm.org/relation/1868685,0.9990860487663895,0.004190695870963641,4.416293615328843,0.09143882371970276,17652600.666724626,17653340.433531884,Excellent
Therwil,2775,https://osm.org/relation/1683714,0.998655323036688,0.00042646892112524834,10.349645458720303,0.13455787803919123,7659948.129256118,7659915.4619579725,Excellent
Lausanne,5586,https://osm.org/relation/1685018,0.9338647919341986,6.541446105717748,3553.767068305801,6.61598565073958,67631420.81988901,63207347.8764248,Fair
Törbel,6296,https://osm.org/relation/1685387,0.949794996211555,4.130798513039954,662.8006732940928,5.256135918185253,16855962.560199026,17552248.4109943,Fair
Jonschwil,3405,https://osm.org/relation/1683898,0.9944762133604048,0.41301356408498924,247.66419653203081,0.552764641526303,10994926.839867624,10949516.30065775,Excellent
Wil (SG),3427,https://osm.org/relation/1683965,0.9989933149889175,0.011567975354148961,3.731753172469053,0.1007250229474432,20816358.75455047,20818766.785800826,Excellent
Seuzach,227,https://osm.org/relation/1682209,0.998956478069687,0.013024435027823977,3.92715589659882,0.10439986916594794,7563478.145514451,7562493.045217545,Excellent
Sursee,1103,https://osm.org/relation/1682923,0.9849526771934075,0.09593685684623209,159.59749210701645,1.516866466776278,6050584.874598304,6056389.615547807,Excellent
Hemishofen,2962,https://osm.org/relation/1683655,0.992838955868973,0.10772396503871137,31.062125709393996,0.7190647483344617,7892904.804994818,7901407.355007489,Excellent
Gunzgen,2578,https://osm.org/relation/1683513,0.9977386918008405,0.09379882322536255,10.553346728488794,0.22628061099239788,3929677.625894129,3925991.6345244898,Excellent
Schmitten (FR),2305,https://osm.org/relation/1683397,0.9992639134254147,0.012037548152078257,2.9890069483036643,0.07364019057496611,13495448.054151546,13497072.575209403,Excellent
Vex,6089,https://osm.org/relation/1685394,0.9887952739626422,0.20013242051609312,58.89280160790064,1.127912795139168,13038245.161659598,13064338.91729445,Excellent
Diepoldsau,3234,https://osm.org/relation/1683873,0.9991284349594642,0.00432113486865918,3.238414717627652,0.087196385789433,11245468.407832118,11245954.339688633,Excellent
Müllheim,4831,https://osm.org/relation/1684544,0.9984354525052725,0.027534260133750696,4.951890375110083,0.1565987919253255,8742002.260706468,8744409.306349829,Excellent
Stüsslingen,2499,https://osm.org/relation/1683580,0.9988005396260661,0.004160680428145798,3.4483594859425213,0.12002051260333664,8386850.45553442,8387199.405579861,Excellent
Denens,5631,https://osm.org/relation/1684941,0.9983913431816491,0.06663115680842419,3.2097194772634348,0.16094153835424752,3300346.9923516135,3298147.9329719176,Excellent
Sonvilier,445,https://osm.org/relation/1682668,0.999159984334015,0.031729487499249254,34.736433792963766,0.08405019497215757,23779886.326165274,23787431.56222447,Excellent
Tamins,3733,https://osm.org/relation/1684184,0.9971999469666056,0.06425006577264665,99.29467082616092,0.28030778988226035,40737843.89117964,40711669.7996852,Excellent
Bachs,81,https://osm.org/relation/1682085,0.9985650022016461,0.026008570275431787,3.7801100497309656,0.1436214892162646,9132176.174434356,9134551.32289236,Excellent
Belp,861,https://osm.org/relation/1682374,0.9993914743119767,0.018262849188494187,7.31654481600412,0.06086553121546463,23260580.700099036,23256332.65532541,Excellent
Seewis im Prättigau,3972,https://osm.org/relation/1684163,0.9993724299550202,7.554965506496663e-05,22.2234278967628,0.06277667917339479,49627010.57572759,49626973.08269228,Excellent
Alpnach,1401,https://osm.org/relation/1683053,0.9994057333099611,0.011750935701026036,47.30746769604935,0.05944782452975265,56347127.58221038,56353748.89694194,Excellent
Hochdorf,1031,https://osm.org/relation/1682868,0.9985666136599728,0.0036622643429877807,3.5954288317489747,0.1434388108987417,10301233.352507016,10300856.094111059,Excellent
Buchillon,5623,https://osm.org/relation/1684870,0.999114499063414,0.0056915340619226006,24.646496654727265,0.0885918376656988,21037518.644677922,21038716.002217367,Excellent
Bonaduz,3721,https://osm.org/relation/1684047,0.9990872730106504,0.0016614745581189437,2.7300882016361863,0.09131513006313752,14397747.265799578,14397986.480707342,Excellent
Mont-sur-Rolle,5859,https://osm.org/relation/1685055,0.9976500984224655,0.035308305394140024,4.291800404892114,0.2352250500904609,3860287.2473754156,3858924.2453650213,Excellent
Boulens,5661,https://osm.org/relation/1684863,0.9972441014765552,0.028465970052695203,3.5067682482217495,0.2759308463879626,3417867.9313113824,3416895.0020496147,Excellent
Rickenbach (BL),2857,https://osm.org/relation/1683695,0.9985951554855201,0.02972677739890845,3.0265245042575524,0.14056230478931014,2902623.8721635407,2901761.015626335,Excellent
Mont-Noble,6090,https://osm.org/relation/1685339,0.9981577155314966,0.04198695892047412,56.69101060029519,0.18435959229579424,43454068.54796037,43435823.506049864,Excellent
Regensberg,95,https://osm.org/relation/1682191,0.9964419725663531,0.029577274378730287,3.4870165836086806,0.3564895615614356,2366203.1485724105,2366903.006970022,Excellent
Arboldswil,2881,https://osm.org/relation/1683614,0.9984159794887547,0.020349145219753267,24.42442318111244,0.1585437361211421,3464739.4201549017,3465444.465010995,Excellent
Oetwil am See,157,https://osm.org/relation/1682182,0.9984627338944408,0.018742753083600124,10.882131777958188,0.15385927818218165,6106803.71356897,6107948.296710304,Excellent
Erlach,492,https://osm.org/relation/1682432,0.8098042382398227,18.254082375879,2078.138279265554,19.100023372109504,3578606.7576174503,2925364.9321731883,Poor
Cornol,6782,https://osm.org/relation/1685586,0.9977908896298081,0.0019567143712599434,9.778144313589518,0.22115315158046808,10445533.726083096,10445329.336823523,Excellent
Courrendlin,6708,https://osm.org/relation/1685591,0.9965953220782494,0.1276462284597082,76.93216205180623,0.3408307044142462,21550270.828511193,21522762.720575746,Excellent
Ingenbohl,1364,https://osm.org/relation/1683083,0.9992931901670141,0.008257132734716583,3.5277282327079194,0.07070305199346838,16665596.825704293,16664220.725253362,Excellent
Nods,724,https://osm.org/relation/1682582,0.9992170409770688,0.0011649912712817067,4.1314777151458895,0.07832610928986306,26614071.34008307,26613761.288475025,Excellent
Rothrist,4282,https://osm.org/relation/1684406,0.9971601006516952,0.08220313322527151,19.524117714506605,0.28427686936627516,11854188.623669926,11844444.109202836,Excellent
Vionnaz,6158,https://osm.org/relation/1685397,0.9993730611367487,0.0003369533240379395,13.096646128878223,0.06271343944689324,20951321.82757403,20951251.2313987,Excellent
Masein,3663,https://osm.org/relation/1684114,0.9974554635454116,0.010784591664921999,3.451321485332434,0.25476405277536174,4199667.954909132,4199215.037868912,Excellent
Kerns,1404,https://osm.org/relation/1683086,0.999563211704434,0.0014460236304304575,10.218168907468046,0.0436886867130676,92584103.4012976,92585442.1893108,Excellent
Volketswil,199,https://osm.org/relation/1682227,0.9986854826965045,0.0009274332803178065,3.8470990367529962,0.13153757499523697,14042354.481007017,14042224.24753822,Excellent
Berg (TG),4891,https://osm.org/relation/1684502,0.9984342968958339,0.007936345656225146,9.29577760597176,0.1566991956057556,13137363.008018546,13138405.634556975,Excellent
Oberbüren,3424,https://osm.org/relation/1683914,0.9981095271059841,0.006400897857153209,33.817133776186175,0.1892322089443891,17731244.052394688,17732379.011215284,Excellent
Arogno,5144,https://osm.org/relation/1684617,0.9955150276144492,0.021051929782297342,19.9226006435835,0.4495525626314432,8487411.26737712,8489198.031237463,Excellent
Cressier (NE),6452,https://osm.org/relation/1685477,0.9983796442382747,0.016442218757707492,4.990510176689784,0.16218029218001553,8570243.45329654,8571652.5914732,Excellent
Vernayaz,6219,https://osm.org/relation/1685393,0.9981810883118264,0.010442753765949568,3.729284345256817,0.18204723551625554,5592363.468152113,5591779.471405437,Excellent
Oberdorf (NW),1508,https://osm.org/relation/1683093,0.9991480520130708,0.002425167164564888,9.613497111053249,0.08523213842540982,16202043.252729952,16202436.179362906,Excellent
Cademario,5161,https://osm.org/relation/1684639,0.9840109654347905,0.016036711577894606,27.839054665469302,1.6116596920145898,3957676.470452468,3957041.7892917152,Excellent
Andeer,3701,https://osm.org/relation/1684038,0.9994744680632798,0.0020761985192701833,3.6791015953319994,0.05256646079476783,46299552.273770325,46298591.00315159,Excellent
Hauptwil-Gottshaus,4486,https://osm.org/relation/1684526,0.998582796625776,0.026916649470431087,10.976089169999298,0.14183991861131243,12495264.000913398,12498627.30732493,Excellent
Hedingen,5,https://osm.org/relation/1682134,0.9986724739077624,0.022982540569792854,3.859647181250704,0.13285604912081378,6529257.923563182,6530758.512914372,Excellent
Vacallo,5268,https://osm.org/relation/1684765,0.9793566502089995,0.07534925361506786,44.19797056182429,2.0866504370312495,1636383.7826935528,1637616.7856600904,Good
Läufelfingen,2852,https://osm.org/relation/1683673,0.9991147913312499,0.016674302204313103,3.46051505374161,0.08855268055683418,8155741.3597312635,8154381.44676994,Excellent
Hellsau,408,https://osm.org/relation/1682475,0.9980874148233921,0.04936219480891387,2.828080839350077,0.191394341950416,1476809.6591140218,1476080.673453133,Excellent
Giebenach,2826,https://osm.org/relation/1683650,0.9964699905267742,0.093128914327801,3.689686046147923,0.35346043368722174,1337587.3753140306,1336341.6947132149,Excellent
Emmen,1024,https://osm.org/relation/1682829,0.9989098503788035,0.019031662747638754,5.4431287105897646,0.1090640364985573,20366277.960293755,20362401.918958105,Excellent
Gontenschwil,4135,https://osm.org/relation/1684318,0.9967513922681825,0.0572822676162256,9.578296091987824,0.32548249947250674,9737906.050522622,9743484.143926699,Excellent
Vaulion,5765,https://osm.org/relation/1685176,0.9987499281169462,0.007325444934742969,4.6019709910151825,0.12508995268816833,13151406.7718261,13152370.170887314,Excellent
Tujetsch,3986,https://osm.org/relation/1684197,0.9997513444203433,0.002414651261611868,12.338477781951259,0.024868349584528788,133910445.1425739,133907211.67232083,Excellent
Bioley-Magnoux,5903,https://osm.org/relation/1684853,0.9984621149254851,0.0009128346336838662,3.134234618368685,0.15390755543509335,4285682.030949992,4285721.15213986,Excellent
Bonvillars,5551,https://osm.org/relation/1684859,0.9949579129932558,0.03744392968743212,93.37218178625197,0.5055776817801699,8468459.985652067,8471630.909854703,Excellent
Büttikon,4064,https://osm.org/relation/1684290,0.9933099309505249,0.019809780302823758,12.245770568581221,0.6711857801554604,2819077.1878826376,2818518.734885151,Excellent
Udligenswil,1067,https://osm.org/relation/1682925,0.9983910900624582,0.0018594506853566028,3.3092995925681095,0.1610220245663174,6224656.976676455,6224772.721103269,Excellent
Hersberg,2827,https://osm.org/relation/1683657,0.988273540177011,0.9290346045445477,339.5551876198634,1.1740827559499825,1663744.3634382926,1648287.6025707915,Excellent
Duggingen,2785,https://osm.org/relation/1683643,0.9986416953626353,0.0024256116056512755,11.78009501303796,0.13592112752563593,5857324.056182911,5857181.980250823,Excellent
Val Müstair,3847,https://osm.org/relation/1684200,0.9989423181718946,0.01362326769531643,63.60836796947641,0.1058169385953191,198649198.88054723,198622136.36840913,Excellent
Bettens,5471,https://osm.org/relation/1684851,0.9978953113322722,0.005021864125979173,3.5861055688660186,0.21068529551953458,3744519.577868005,3744331.5331826336,Excellent
Heimenhausen,977,https://osm.org/relation/1682473,0.9985928057202405,0.02663595118825552,3.5116254405248934,0.14079975330062153,5843404.505355616,5841848.058983837,Excellent
Villmergen,4080,https://osm.org/relation/1684452,0.9966799984534072,0.03679919389872871,11.56031574012926,0.3326133798174306,11939815.865615405,11944209.621606944,Excellent
Arnex-sur-Nyon,5701,https://osm.org/relation/1684834,0.9952210232783582,0.1153967968569795,10.575530990875643,0.4787659384989349,2044163.1212878514,2041804.2225233535,Excellent
Jegenstorf,540,https://osm.org/relation/3411472,0.8381213698338268,16.112849736963604,3713.5299189541806,16.194469243580475,13489985.983936708,11316364.812807536,Poor
Saint-George,5434,https://osm.org/relation/1685136,0.9990331878399556,0.002758803714449416,3.269780369021369,0.09672930916304079,12315156.899137067,12315496.65014304,Excellent
Döttingen,4304,https://osm.org/relation/1684295,0.9957094422023636,0.10297640950524854,10.639067843629594,0.42975681487179573,6924724.149474838,6917593.317177566,Excellent
Löhningen,2903,https://osm.org/relation/1683674,0.9899353141338312,0.48424728617902046,32.50581297562656,1.0140083226418704,6831289.970539944,6864370.3068333035,Excellent
Le Landeron,6455,https://osm.org/relation/1685505,0.99762737768669,0.03538603444628816,57.14680342979422,0.23750200376031705,10324925.17847492,10321271.596894711,Excellent
Unterbäch,6201,https://osm.org/relation/1685388,0.9948169188391303,0.149866055476276,81.78364462138255,0.5200442157399264,22055093.067744263,22088146.165756512,Excellent
Seengen,4208,https://osm.org/relation/1684424,0.9963852716866504,0.15457198858119559,12.740826197554863,0.36184745358094655,10342965.645452129,10326978.317775683,Excellent
Vitznau,1068,https://osm.org/relation/1682927,0.9960862576156033,0.16944756759429755,31.629947094810472,0.39180937184861736,11765209.568257581,11745273.706821797,Excellent
Oberegg,3111,https://osm.org/relation/1683915,0.6389690964233338,36.00711127932698,4163.257697930942,36.12423255824441,14608044.152116923,9348109.438530965,Poor
Lommis,4741,https://osm.org/relation/1684540,0.9985638186831592,0.006287592327686764,3.7774520785024834,0.14372585493908135,8605851.356816947,8606392.45766659,Excellent
Geltwil,4232,https://osm.org/relation/1684316,0.983072097453434,0.6960603902399356,34.12695897590443,1.7131819645531392,3280362.9377860287,3303196.2448520684,Excellent
Warth-Weiningen,4621,https://osm.org/relation/1684568,0.9984879601533782,0.030324331023680113,3.6506382443009264,0.15134132751945845,8212637.06213624,8215127.489384736,Excellent
Schwerzenbach,197,https://osm.org/relation/1682205,0.9370157685994172,6.514658239146101,410.7657632079531,6.715054793566059,2650915.5883300626,2823613.6791180153,Fair
Onnens (VD),5565,https://osm.org/relation/1685078,0.9938834246076441,0.1173525168572278,93.37218178625197,0.6131739036823605,7109494.439242703,7101151.268582427,Excellent
Aadorf,4551,https://osm.org/relation/1684495,0.9986969103204767,0.00394520050343391,3.8882525737637623,0.13039649759246014,19944216.46129294,19945003.300621178,Excellent
Fällanden,193,https://osm.org/relation/1682126,0.8730842759916133,14.400532839607994,739.2232170526094,14.5272688484437,6381606.787941536,7300592.16913371,Poor
Court,690,https://osm.org/relation/1682415,0.9994393922463813,0.00035536971871168226,11.219126319979374,0.05607639418108569,24606287.938189164,24606200.494892932,Excellent
Saxon,6141,https://osm.org/relation/1685373,0.9994126991960067,0.002330498554265912,3.4216919882375745,0.058746647023927755,23220028.10351453,23219486.961095277,Excellent
Vuiteboeuf,5766,https://osm.org/relation/1685202,0.9976896962227948,0.03377728656672209,13.9368404427562,0.2313366245555983,5061990.13887657,5063699.941791758,Excellent
Minusio,5118,https://osm.org/relation/1684717,0.9914105471625779,0.03813755564552278,54.29464481991838,0.8628146268827639,8830023.12992783,8833390.68491252,Excellent
Sergey,5762,https://osm.org/relation/1685151,0.9858671316597459,1.0052446914679218,46.76614929773808,1.4161907573474388,1462521.582046886,1447819.661481787,Excellent
Manno,5194,https://osm.org/relation/1684707,0.9866460703342534,0.7409045367584667,68.31366746314106,1.3493495193994172,2365568.880775602,2383095.487933415,Excellent
Murgenthal,4279,https://osm.org/relation/1684370,0.9973073360055393,0.013370794494245023,19.524117714506605,0.26964743594543106,18615442.796032615,18617931.828633066,Excellent
Chevroux,5813,https://osm.org/relation/1684902,0.9996909662350315,0.005458516874731587,4.312106701934609,0.030908995891533435,13196025.98609075,13196746.293395994,Excellent
Wiler bei Utzenstorf,554,https://osm.org/relation/1682724,0.9987902537495831,0.011277823469097835,3.4187027926691695,0.12104101784802561,3820642.0975715243,3820211.212300374,Excellent
Bottenwil,4273,https://osm.org/relation/1684278,0.9910864140352463,0.052249149455858034,19.641178871240243,0.8951150754193206,5100757.568736586,5098092.466291116,Excellent
Bischofszell,4471,https://osm.org/relation/1684507,0.9982440803773313,0.007202291067163422,9.862565638348633,0.17573993154192297,11576890.332204634,11576056.530866383,Excellent
Glarus Süd,1631,https://osm.org/relation/1683141,0.9996938563144836,0.009429416608122763,38.1411387470223,0.030620499066365357,430032382.1827548,430072931.72762066,Excellent
Niederbuchsiten,2405,https://osm.org/relation/1683556,0.9986260539392512,0.02676754427434619,7.523759846527583,0.1374706561271503,5487973.783279064,5486504.78746686,Excellent
Ottenbach,11,https://osm.org/relation/1682187,0.9968681379100135,0.1823146053124015,28.132806094191427,0.31339146632453474,5022357.33294232,5013200.841993388,Excellent
Aire-la-Ville,6601,https://osm.org/relation/1685444,0.9978090218587797,0.016093841305375,3.620129661465722,0.21932044664707143,2926527.3429029225,2926056.3522365973,Excellent
Seeberg,988,https://osm.org/relation/5817433,0.9986189269945036,0.04372953282206085,22.872403760751446,0.13817251687750712,16803290.595556926,16795942.595080756,Excellent
Giez,5559,https://osm.org/relation/1684983,0.9973833044582696,0.09410927618087081,19.22592174138972,0.26188906849011395,4763100.181644559,4758617.6625398435,Excellent
Beromünster,1081,https://osm.org/relation/1682818,0.9986138952228256,0.07179728016310089,129.7154424096127,0.1387564024501897,42335342.50856863,42365738.133037515,Excellent
Heitenried,2296,https://osm.org/relation/1683338,0.9990268430933406,0.003084289636835604,2.9665880666856976,0.09736456691509186,9127864.094842698,9128145.62460904,Excellent
Pfungen,224,https://osm.org/relation/1682188,0.9984875900054319,0.06524374723927752,3.445651901011382,0.15140483019381593,4986719.739634509,4989973.2624569675,Excellent
Rossemaison,6721,https://osm.org/relation/1685625,0.954156778156087,0.34975286507483233,109.34812492359482,4.700072312331619,1886416.0404964332,1893013.8346453006,Good
Hérémence,6084,https://osm.org/relation/1685316,0.9966146416168329,0.015498107863429736,68.4995547288847,0.3391361202953825,107437610.57847904,107454261.37525238,Excellent
Affoltern am Albis,2,https://osm.org/relation/1682080,0.9983694352848674,0.007156922581797371,7.930254376211182,0.16318367737402548,10593038.08768839,10592279.952153394,Excellent
Losone,5115,https://osm.org/relation/1684699,0.9648739032557796,2.5580607590777524,288.23830516060514,3.621135191808303,9260552.181164872,9497442.73258517,Good
Aristau,4222,https://osm.org/relation/1684255,0.9958419546035139,0.040834879259426596,21.859685722942285,0.41658573420499373,8641690.38101604,8638161.557182979,Excellent
