name,bfs_nummer,status,iou,area_diff_pct,hausdorff_distance,symmetric_diff_pct,swisstopo_area,osm_area
Crans (VD),5713,https://osm.org/relation/1684928,0.0520686534578517,94.70136740745434,2063.2781606982344,94.87581846910025,8854737.92181242,469180.029509653
Rorbas,68,https://osm.org/relation/1682197,0.3829359618587417,61.57014662618606,330.7963936039411,61.767201575505325,4436142.344925707,1704802.998608621
Reiden,1140,https://osm.org/relation/1682908,0.04609948398058031,85.50957936858266,713.4047105771348,104.39969906496532,27032863.90515061,3917175.688574914
Coinsins,5710,https://osm.org/relation/1684910,0.3609178940414813,62.97310166168859,254.16633649428243,64.34733435898585,2908159.276903873,1076801.1789753693
Martigny,6136,https://osm.org/relation/1685332,0.05571458249856009,78.95739060050691,919.5547978771004,108.26673501255597,32590138.424326032,6857815.531385039
Oberriet (SG),3254,https://osm.org/relation/1683917,0.04170410977292087,87.99526476588507,567.662764016639,103.03662667148454,34602090.02860042,4153889.2934035677
Kemmental,4666,https://osm.org/relation/1684534,0.1542637040159209,83.75918178888327,864.3414517126273,85.1703806452461,25041205.757197067,4066896.704898076
Lauerz,1365,https://osm.org/relation/1683089,0.06209174764702668,79.59786179233511,230.62996643351727,106.32429757230734,9186163.225941341,1874173.7173382402
Froideville,5523,https://osm.org/relation/1684980,0.19024509787507432,80.74328963391119,321.3051251439729,81.13346234539317,7084096.01831158,1364163.8523018912
Mauborget,5562,https://osm.org/relation/1685045,0.5765611767570445,37.38675393776663,515.301352028672,43.67528680234607,5517706.3554723,3454815.0573433605
Binn,6054,https://osm.org/relation/1685275,0.03221810744004832,85.63325559447546,1227.2768876079624,107.22740043884357,65086948.17851573,9350875.486163575
Courtételle,6710,https://osm.org/relation/1685594,0.013093176436746245,89.68140866406806,440.3293971637657,107.46708504962128,13556410.363215186,1398830.585202103
Schnottwil,2461,https://osm.org/relation/1683573,0.0772751491116265,83.2156269650748,607.4631278065335,100.03000930969917,7165408.521597125,1202668.8957411798
Oberwil-Lieli,4074,https://osm.org/relation/1684393,0.1923598122601885,66.10448579632612,141.0299614934932,90.69359526969163,5349508.62564836,1813243.4560333996
Ronco sopra Ascona,5125,https://osm.org/relation/1684748,0.28120182026219426,69.36441943337707,849.7087617067077,73.29104285932499,8908459.051787553,2729158.15005499
Lengwil,4683,https://osm.org/relation/1684539,0.0837636375615701,85.2142683919419,503.14317026735245,97.04224938292785,8886320.552835869,1313907.5067740162
Steg-Hohtenn,6204,https://osm.org/relation/1685381,0.21240247165815118,78.73151163312319,1291.0230445296881,78.77809880482954,14030737.995452939,2984125.878349872
Lax,6061,https://osm.org/relation/1685325,0.1994952554419064,63.570569549901144,288.5371502909222,91.04863556331819,5419314.84737454,1974225.533196189
Wohlenschwil,4046,https://osm.org/relation/1684466,0.09043307229518988,85.16767388210606,376.67035561460335,95.78550827371001,4389722.753997626,651097.9945443232
Häggenschwil,3201,https://osm.org/relation/1683897,0.15460873133310465,62.739342861962044,549.2172188574343,100.50067865154371,9071366.231066966,3380050.669093618
Eggersriet,3212,https://osm.org/relation/1683875,0.13952247465541565,79.70875177642698,731.3733740150266,90.83446609803134,8902692.298869481,1806467.392944526
Belprahon,681,https://osm.org/relation/1682376,0.15355946170652907,79.12124756099206,600.1578957802247,88.69649088686818,3814942.827097467,796512.4685593708
Icogne,6239,https://osm.org/relation/1685317,0.2727535058641232,54.277604594553154,903.9669415106815,83.26522039610683,24825406.745507505,11350770.633191414
Weiach,102,https://osm.org/relation/1682233,0.16283573223592315,80.00105453584304,512.7624315048398,86.39124729921728,9578078.96246536,1915514.7882173373
Landiswil,613,https://osm.org/relation/1682523,0.14142562738613593,85.74944405539857,530.3427226355419,85.93866918473925,10257799.217581667,1461793.4161863627
Heimiswil,407,https://osm.org/relation/1682474,0.28335233493552153,68.22316307579352,589.6921275763942,73.58662147605811,23360452.57797019,7423212.920458176
Lonay,5638,https://osm.org/relation/1685031,0.08646109953532208,84.34565767495926,193.01392516261683,97.24668537766593,3715953.2686255425,581708.0453091834
Gsteigwiler,577,https://osm.org/relation/1682461,0.38767849636552504,51.74214971072916,263.2210631504774,65.41967037213719,7018305.903915531,3386883.5559546137
Yverdon-les-Bains,5938,https://osm.org/relation/1868691,0.040138725118402795,88.06072663331126,1373.2478485551817,103.29984938387891,15025613.2129875,1793949.0365198809
Courchapoix,6706,https://osm.org/relation/1685587,0.4477648678145261,50.6453645207063,595.8832067361163,56.96980131237077,6391615.602150186,3154558.5816788874
Kirchdorf (BE),872,https://osm.org/relation/1682510,0.028380044695763725,88.83228510955902,357.89138196765765,105.03195849651124,14620834.102165222,1632813.0671341785
Ballaigues,5744,https://osm.org/relation/1684840,0.32050492225564503,63.83834573818705,743.9899755127069,70.0649973272279,9058963.70282548,3275871.1339188777
Wauwil,1146,https://osm.org/relation/1682928,0.15049717747776997,79.45750199108717,140.98621163491381,89.00603521422083,2964521.513995962,608986.772986413
Obergoms,6076,https://osm.org/relation/1685350,0.011945311860333051,48.68035519072922,1395.039471601213,147.7471981035917,155980792.12824002,80048788.49089977
Ried bei Kerzers,2276,https://osm.org/relation/1683388,0.018860993142644476,80.23670168446611,846.2707119789043,115.32921994081475,7551084.481230221,1492343.3520835126
Teufenthal (AG),4145,https://osm.org/relation/1684437,0.36205332498914755,57.01735030668842,216.8338497555176,66.96896830879841,3573254.2417634055,1535879.3533885614
Leuk,6110,https://osm.org/relation/1685328,0.07608586207074335,77.03425782130903,1236.35523063936,105.57687976797101,55145855.569119304,12664655.012237236
Oberuzwil,3407,https://osm.org/relation/1683918,0.042411025869662194,78.63343486276622,424.8695043190441,111.49084355331551,14076122.13585476,3007583.804953989
Eiken,4161,https://osm.org/relation/1684301,0.019971108948771413,78.63612941967034,201.56678175267257,116.61124364700028,7083983.821302182,1513413.135514489
Crémines,691,https://osm.org/relation/1682417,0.22757879911301532,22.888758389123698,311.12437005329735,111.44252249591491,9478824.164576761,7309239.003416914
Stabio,5266,https://osm.org/relation/1684761,0.06663385237863284,83.87250861147882,196.76364971497773,101.61825356332339,6149303.157312137,991728.3371495754
Hittnau,173,https://osm.org/relation/1682140,0.6216956152204045,34.761615578697516,151.3073101723498,38.546324460511464,12955438.016735656,8451918.456821574
Chevilly,5476,https://osm.org/relation/1684901,0.18091376805889572,80.482018693244,121.7335542340013,82.89812144257822,3885345.385116761,758340.9859699968
Feuerthalen,27,https://osm.org/relation/1682121,0.1563973714263956,78.61890360379032,217.84831965996548,88.54863778588371,2481590.6163541605,530591.281841977
Rheineck,3235,https://osm.org/relation/1683925,0.11032752242440279,77.18550781571123,367.0560198004141,98.40760616760086,2205210.021288633,503107.46795404796
Lovatens,5674,https://osm.org/relation/1685033,0.07811763014950034,73.2379963472823,244.31193568252564,108.3923062441402,3468624.1044957214,928273.3095441913
Knonau,7,https://osm.org/relation/1682155,0.21500160065811916,77.78400576557998,447.9484568934834,78.96233206279653,6466002.92757678,1436486.8375878872
Niederried bei Interlaken,588,https://osm.org/relation/1682577,0.17644466570114228,79.07420974218405,204.87161587312488,84.65258292600889,4149427.3019570196,868300.4541080769
Chardonne,5882,https://osm.org/relation/1684888,0.09867479476749727,87.85021879087586,4425.662529306087,92.0048635378789,15363830.582151286,1866671.8010718857
Wald (ZH),120,https://osm.org/relation/1682228,0.14262367049165936,62.64629037965238,154.7448859148161,103.06439682627403,25264900.62429971,9437377.615070306
Dierikon,1053,https://osm.org/relation/1682823,0.1409942377451297,77.59139977941585,216.90010382653034,92.15619979539265,2775304.911426549,621906.9825038122
Merishausen,2936,https://osm.org/relation/1683676,0.10567260145037392,83.70691806103603,313.73764035236803,94.06409212217174,17565698.785953764,2861993.6963470452
Willisau,1151,https://osm.org/relation/1682932,0.025107901183035172,58.95303748083185,1283.0448894873145,134.13765435168332,47218952.58653936,19381945.770140592
Schongau,1041,https://osm.org/relation/1682918,0.20789334999514078,76.42455809457921,510.2849981919945,81.03772515261068,12429135.559017574,2930223.6330621857
Lostorf,2493,https://osm.org/relation/1683543,0.015899288269577108,79.34504618981973,334.07172959482654,116.87834344352214,13247021.536724767,2736166.1796351336
Wyssachen,960,https://osm.org/relation/1682734,0.05551848450854346,87.1941534196937,620.857074366495,100.93905364818984,11692008.943513323,1497260.727462006
Hellikon,4251,https://osm.org/relation/1684324,0.18492069693977042,81.39580332882488,252.62886260928505,81.58505983770034,7044085.159752416,1310495.4568054
Daillens,5480,https://osm.org/relation/1684940,0.01638832674924161,81.74101840665256,315.7616660820055,114.44534702006428,5520686.911520821,1008021.207000928
Sauge,449,https://osm.org/relation/3411230,0.5504646084180769,39.97541418931752,633.4611344696249,46.396876429533926,13457899.029419301,8078048.151228793
Corsier (GE),6619,https://osm.org/relation/1685475,0.002927371006991493,67.7714064875369,129.99300591035131,131.45668886187048,4292730.665624665,1383486.7168090248
Aeschi bei Spiez,562,https://osm.org/relation/1682360,0.2818113802384931,59.08299807623671,1558.9958661969538,78.95466421411128,30996956.69405687,12683025.36681532
Schupfart,4259,https://osm.org/relation/1684421,0.06696116393067757,82.06779462157576,350.16131702241347,103.12964647748205,7046625.407912093,1263615.340395021
Ettiswil,1128,https://osm.org/relation/1682834,0.042120424698661195,76.10581260085571,544.5859627099486,113.87907654003726,12582490.739062898,3006483.9166716626
Samnaun,3752,https://osm.org/relation/1684151,0.11921793300166772,69.3743795842576,731.6407392498294,102.79740929825343,56285712.84345371,17237848.763730906
Mägenwil,4032,https://osm.org/relation/1684372,0.059298283134134135,86.63336331992738,237.00901255754488,100.67437232573553,3477907.880535927,464879.3104588517
Ennetbaden,4026,https://osm.org/relation/1684304,0.17637282042124555,81.07605692848392,419.99438736378823,83.2635624659336,2108803.925783763,399068.85440521536
Bière,5425,https://osm.org/relation/1684855,0.08044389031419512,80.47637068868781,465.27432064533605,101.72548946810625,25055410.641719386,4891725.496116363
Zell (LU),1150,https://osm.org/relation/1682934,0.09387802265238124,80.31620570490693,356.0818651553711,99.1409591356214,13906069.457514023,2737242.106549826
Villnachern,4122,https://osm.org/relation/1684453,0.2482451778896259,65.77661580220062,580.7329178295527,80.83594320889961,5751956.449300758,1968514.1545342975
Egolzwil,1127,https://osm.org/relation/1682827,0.24022234646984567,63.47526028163231,199.49483339721706,83.63697581105748,4180489.1238521817,1526912.7714416794
Santa Maria in Calanca,3810,https://osm.org/relation/1684153,0.4564703336546132,47.00795944056201,322.48900065286875,57.09399693031544,9312894.543559177,4935092.853780567
Vals,3603,https://osm.org/relation/1684202,0.12790452557548215,77.63722971976904,1427.3162965827698,94.61086091926866,175560027.5732339,39260085.670112416
Nottwil,1094,https://osm.org/relation/1682902,0.01930814090689037,95.07659941031491,1402.9593033608396,100.94839887683148,14834107.410306113,730342.5317135302
Egg,192,https://osm.org/relation/1682113,0.003540136783352432,82.39474224498903,548.9167631423136,116.77551775033596,14528066.957157865,2557703.634628219
Urtenen-Schönbühl,551,https://osm.org/relation/1682702,0.014875916715888877,58.709937377973134,63.43202270569595,137.14804058814315,7189469.763753004,2968536.567645303
Bleienbach,324,https://osm.org/relation/1682383,0.09499329247422383,74.07920906108217,475.6971625267384,104.07293012651112,5694268.025476024,1475999.3103852847
Prez,2237,https://osm.org/relation/10523738,0.1415103351018663,79.11281647409467,495.653865507702,90.91498734995992,16045806.68029785,3351517.0895257895
Hochwald,2475,https://osm.org/relation/1683523,0.12228008261573953,85.80157847277145,413.77796157349314,89.31302502907738,8348650.7206149725,1185376.6211489171
Grellingen,2786,https://osm.org/relation/1683651,0.32259111763988657,46.066655142589354,144.98573991624133,78.84206517573648,3293820.042159784,1776467.322320545
Denges,5632,https://osm.org/relation/1684943,0.1968270374534322,77.50083917049442,202.8142384115803,82.2073790397149,1657578.4278312044,372941.236352933
Amlikon-Bissegg,4881,https://osm.org/relation/1684498,0.12117336195460729,79.25425048196357,103.5298804997873,94.64600632520379,14457449.31838847,2999306.222289937
Amriswil,4461,https://osm.org/relation/1684499,0.05612788643990741,85.1588514899772,565.6303522168764,102.63468937764095,19021195.979903385,2822963.943759948
Bünzen,4229,https://osm.org/relation/1684289,0.23624035299453702,67.99996915274819,314.93336292175553,81.55072492205781,5774901.27926399,1847970.1907628158
Vendlincourt,6806,https://osm.org/relation/1685634,0.03514976693104889,74.96463738970779,254.23405819007408,116.54390756815161,9151025.134759668,2290992.3250460643
Echandens,5633,https://osm.org/relation/1684953,0.1315297233826255,86.67457508576635,198.9245968967029,86.97938824693856,3880892.047481374,517145.3557895954
Fideris,3861,https://osm.org/relation/1684077,0.03892235769929044,76.58633584552078,1432.4945170511003,114.16648462156715,25355436.773103524,5936636.8109557815
Attinghausen,1203,https://osm.org/relation/1683059,0.13553217453557118,43.562985456165876,1244.9983945872439,119.09373315658611,46890505.470712505,26463601.392183352
Renan (BE),441,https://osm.org/relation/1682618,0.02648344069363247,77.22066324391405,996.7227405813597,116.4438828082121,12632930.364756325,2877697.7499496806
Emmetten,1504,https://osm.org/relation/1683066,0.11501234039361265,80.68325941620924,1456.4925960076187,94.70195008230596,28618876.55661381,5528234.142436399
Münchwilen (TG),4746,https://osm.org/relation/1684545,0.09254308615554413,39.52576782084392,265.43551830537757,133.2885204530287,7814575.471788864,4725804.514624979
Genève,6621,https://osm.org/relation/1685488,0.046580902873677825,89.86700091692683,420.8435642897843,100.3294673744595,18296128.108209286,1853946.49344274
Männedorf,155,https://osm.org/relation/1682167,0.05527867846525379,91.58659123408806,1460.3574536572871,97.05536640840033,4766946.322669385,401062.67977778235
Henggart,31,https://osm.org/relation/1682135,0.39305168639675175,52.24147024493491,149.19042259125737,64.37793466752537,3032983.049296157,1448508.1120641856
Lalden,6286,https://osm.org/relation/1685324,0.3396333093000895,34.03990152892956,191.4983494233848,81.80934309019398,1301134.9163607145,858229.8720730073
Hüntwangen,61,https://osm.org/relation/1682147,0.3448743341904212,63.27120414962454,226.58187903601277,66.60439651466866,4908567.141116762,1802857.6044393866
Soubey,6759,https://osm.org/relation/1685629,0.0701224353389122,81.66654826105227,571.0541705692629,102.8252639952401,13489317.162300197,2473057.451863902
Arbedo-Castione,5001,https://osm.org/relation/1684616,0.8495342004616616,16.000403565236102,1224.1407386765782,17.572356009926526,21388408.01404336,24810639.6124696
Provence,5566,https://osm.org/relation/1685110,0.13533345929101037,69.9082282329208,315.82294021615013,99.07750128212226,31863367.89850308,9588251.945322327
Chéserex,5709,https://osm.org/relation/1684907,0.4083308260188885,25.585962231875364,617.1802271271296,73.27497754820403,10580673.43392281,7873506.32524125
Maienfeld,3953,https://osm.org/relation/1684110,0.030153893918846004,29.82778083551923,629.4303084964534,160.20991144538988,32326605.662708722,22684296.574073415
Romanel-sur-Morges,5645,https://osm.org/relation/1685126,0.1848506168370661,76.71925278044527,194.68455838623967,84.81425727755378,1757512.321473373,409162.00091474387
Hägendorf,2579,https://osm.org/relation/1683528,0.053224421900837926,77.96393462812955,45.05863570390158,109.7019438011828,13937300.676464874,3071232.6881399415
Stäfa,158,https://osm.org/relation/1682214,0.03602017561192804,89.61639710796942,2446.1927215612122,102.70800572810235,8591611.20984389,892118.7900573736
Mutrux,5563,https://osm.org/relation/1685068,0.7107551368684449,28.743538578322088,124.71113782504499,28.95507993913242,3232732.1429054504,2303530.532275604
Uznach,3339,https://osm.org/relation/1683953,0.052056457788188765,84.34576633515533,585.1177202317513,104.20893586123354,7535446.50381771,1179616.4033969932
Lully (FR),2025,https://osm.org/relation/1683355,0.2669194161220213,49.67344090833702,286.8495773819169,86.98381310518332,5520288.584340505,2778171.2964284504
Gonten,3102,https://osm.org/relation/1683888,0.24088387167674888,52.81625710272218,547.1023662270592,90.04029757380295,24726323.265721537,11666804.797647838
Welschenrohr-Gänsbrunnen,2430,https://osm.org/relation/1683587,0.11091051158216847,75.5207962975814,744.3251312312888,99.62382242726304,24460775.87726024,5987803.154186607
Onsernone,5136,https://osm.org/relation/6155156,0.059893715796991716,91.11356247584013,670.0217962168263,96.58027277194282,105391039.2388482,9365508.858023064
Klingnau,4309,https://osm.org/relation/1684342,0.11365685929608621,86.18111074169357,440.85322661173024,90.58678257538152,6711998.441546295,927523.6316565363
Ettingen,2768,https://osm.org/relation/1683646,0.08076819916753786,84.21903631383744,20.672765220435696,98.47582842771412,6321551.3150516385,997601.7174304316
Metzerlen-Mariastein,2477,https://osm.org/relation/1683551,0.05983729395074588,91.74496844260393,586.8558668085865,96.03110212611799,8481512.212209566,700151.5096623003
Egerkingen,2401,https://osm.org/relation/1683498,0.19328067081861783,76.70062707039494,48.19434341993421,83.35674066522586,6947556.137403824,1618737.013947382
Villars-sur-Glâne,2228,https://osm.org/relation/1683420,0.12789259465928063,73.56684393575745,415.79235463292554,97.76045361618712,5478818.129237501,1448224.5465773628
Wohlen (AG),4082,https://osm.org/relation/1684464,0.0296795236504415,86.83633362124743,641.2424797155945,106.6399983140482,12484005.244789477,1643352.8011300592
Bennwil,2882,https://osm.org/relation/1683621,0.06546953645130776,87.28092863566219,361.66941713903725,98.86665212760401,6530639.792937593,830636.7358115755
Oberbuchsiten,2406,https://osm.org/relation/1683560,0.033580908557295265,84.46679874836899,487.51904291686395,108.0258840509299,9387879.936455566,1458238.2837911323
Villeret,448,https://osm.org/relation/1682707,0.016685762241390758,85.4307970645772,1988.2365431184164,110.80860246010519,16235914.098248625,2365443.273394761
Zwischbergen,6011,https://osm.org/relation/1685407,0.01067777528769084,64.23871158763812,886.1372939190404,132.892661900767,86028347.14519455,30764845.33898091
Langenbruck,2888,https://osm.org/relation/1683664,0.044273319800516985,84.88710405043163,279.4917481025291,105.35217534337606,15664091.065477371,2367297.7841712306
Magden,4253,https://osm.org/relation/1684356,0.06065443365146938,81.84728475669112,697.8911051041027,104.63938649061619,11018113.856281951,2000086.8335144217
Donneloye,5913,https://osm.org/relation/1684947,0.02180628177343547,69.08549029932011,233.79633503251296,125.32683865639942,9010580.25814745,2785576.7079925407
Scuol,3762,https://osm.org/relation/4447223,0.021744739951530045,93.81162857721436,1560.5774282627513,101.6685761506817,438606091.4446802,27142574.021559615
Madulain,3783,https://osm.org/relation/1684109,0.3111561907929006,36.91544186082903,1121.3846426047821,85.67994342726493,16285270.562952872,10273490.9764073
Cudrefin,5456,https://osm.org/relation/1684936,0.15661934228919888,81.28001859430468,295.0293093244032,86.56792458889623,31892352.8611434,5970242.525444782
Orbe,5757,https://osm.org/relation/1685080,0.10101344533961379,79.00908151070583,718.4869822182968,98.79008237209675,12047778.47848879,2528939.3601903077
Puidoux,5607,https://osm.org/relation/1685113,0.03028693076325492,88.1201221473826,2324.8765645429603,105.302102257981,33128597.58727497,3935636.9276534226
Cossonay,5477,https://osm.org/relation/1684926,0.0472496433241549,78.42566431589914,223.37096368754123,110.60399249026354,8283605.652271892,1787132.8901682892
Bretzwil,2883,https://osm.org/relation/1683630,0.29859510524860594,68.65431151616038,24.728978694741755,70.94321273406312,7330821.4512744695,2297896.4554229854
Le Pâquier (FR),2145,https://osm.org/relation/1683353,0.9900904525507638,0.13693148204415556,161.02712891498132,0.9952073074316722,4499003.791983564,4492843.2394139785
Marly,2206,https://osm.org/relation/1683358,0.12417729613670037,69.24580372171583,388.25187006818345,101.86782291322065,7721529.609247616,2374694.3717138395
Hüttwilen,4821,https://osm.org/relation/1684533,0.061694499652538065,53.25427215229143,488.0467909749746,129.69109629659178,17661638.642860726,8256061.533437405
Luterbach,2527,https://osm.org/relation/1683544,0.1924739895464111,76.35475813782526,437.7479373809842,83.73075618237316,4523288.976954689,1069542.618726026
Plasselb,2300,https://osm.org/relation/1683379,0.018578097351486116,61.3434218263164,408.1155131165691,133.59859506088526,18156560.94247379,7018705.174379886
Grancy,5485,https://osm.org/relation/1684992,0.1253469308785268,85.21880966098938,316.3896322672995,89.21135131995052,5669783.679382827,838061.5174597354
Rüschegg,853,https://osm.org/relation/1682637,0.11706592546389942,78.7625613234388,814.3140546944201,95.82663232034638,57291136.306512415,12167169.940200655
Staldenried,6294,https://osm.org/relation/1685380,0.5172490927529123,48.13635206102315,361.0244687825136,48.31923391522794,14271521.37158272,7401731.599693502
Collonge-Bellerive,6616,https://osm.org/relation/1685469,0.04222990983030309,88.47532610765818,129.99300591035131,102.4869810034539,10692733.611605855,1232302.6789143984
Lengnau (AG),4312,https://osm.org/relation/1684350,0.02535357932795205,82.62330716406761,587.0229007874766,111.57202339689059,12670822.665912554,2201769.9344413243
Payerne,5822,https://osm.org/relation/1685094,0.03492999337832159,78.05463130163453,625.3228721433645,113.7137956481981,24178549.857815553,5306071.912215741
Göschenen,1208,https://osm.org/relation/1683079,0.10803492606229868,74.85065439456459,1853.0396101344736,100.7448796789377,104150242.94005352,26193104.54589465
Aesch (LU),1021,https://osm.org/relation/1682812,0.030186533969664735,81.18936993599546,190.3541566685715,111.847850019576,5799521.103402426,1090926.4602449038
Wahlen,2792,https://osm.org/relation/1683718,0.3316323971861072,66.77839691649676,454.9947849115663,66.86605378788818,5407990.602689218,1796621.1728185662
Cartigny,6609,https://osm.org/relation/1685460,0.0737459832848298,87.21694670320953,416.03097720293243,97.29094009177562,4383440.578630715,560337.5453995048
Lachen,1344,https://osm.org/relation/1683088,0.22057609838942838,67.59696342353769,78.31423417603996,84.5486745887371,4343745.054771622,1407505.298885922
Neuenkirch,1093,https://osm.org/relation/1682901,0.00873454456739053,74.97310708451927,573.1884343056249,122.86169896197939,26267403.168612637,6573914.862686275
Oberhallau,2972,https://osm.org/relation/1683685,0.16731538137091118,82.81892764115798,651.7884501965813,83.58912947165982,6044554.899248275,1038519.3510097755
Grüsch,3961,https://osm.org/relation/1684086,0.24915096660225022,40.84520013933188,1865.6374385121026,95.66596098552021,43295755.16810262,25611517.31785598
Einsiedeln,1301,https://osm.org/relation/1683065,0.026850619048665172,85.67037382848774,1084.5773046166796,108.35052622968921,109741586.45136751,15725559.09316791
Dornach,2473,https://osm.org/relation/1683495,0.0506096472990798,86.00841109328593,215.9192335914143,103.00925284219828,5786490.547175769,809621.9694867032
Tresa,5239,https://osm.org/relation/12597254,0.09142542877568267,74.79764752222603,243.77318893798022,104.22670273165085,11179448.628041852,2817484.048310774
Derendingen,2517,https://osm.org/relation/1683494,0.04092646283715673,88.88549546243397,437.7479373809842,102.3770503503991,5626063.089868582,625309.0374097715
Weesen,3316,https://osm.org/relation/1683963,0.275356648311254,48.58860124282651,135.29612072358518,86.03025955489198,5748661.433254131,2955467.252650126
Fischbach-Göslikon,4067,https://osm.org/relation/1684307,0.05722155665851232,68.45690403223,525.0647735938304,117.30369520725856,3070259.1362408544,968454.7858036787
Morges,5642,https://osm.org/relation/1685064,0.0030583839130908664,96.86108207801972,784.0936190169012,102.50996468766157,13578296.372129193,426211.5783243601
Busswil bei Melchnau,325,https://osm.org/relation/1682399,0.33224177923231374,65.85506243911531,74.97733815156737,67.23733351333975,2862456.65248389,977384.036698014
Sirnach,4761,https://osm.org/relation/1684557,0.2504724563421264,71.08547086648058,241.86113530142907,77.27078663204367,12384301.04751034,3580862.3343651285
Boswil,4228,https://osm.org/relation/1684277,0.037827320219527144,70.23734336991673,324.1236023472419,120.30333046039729,11776473.675661802,3504991.423219369
Brione sopra Minusio,5096,https://osm.org/relation/1684636,0.5247064400807544,33.737078893806206,403.98371540945516,51.8287937781305,3816522.820789666,2528939.5057397382
Feldbrunnen-St. Niklaus,2544,https://osm.org/relation/1683504,0.20657514054265566,66.39971159175053,244.13253295611005,87.85345105494818,2509459.45296381,843185.6136839195
Stans,1509,https://osm.org/relation/1683112,0.07510677182413994,68.9702416623472,175.760881891651,112.72232614662809,11083297.563944126,3439120.4499348206
Mettmenstetten,9,https://osm.org/relation/1682166,0.09493804406819586,66.48616059464068,264.37970085929686,110.36085310106947,13027016.196063057,4365853.287258722
Orselina,5121,https://osm.org/relation/1684732,0.36323267794891395,62.785004109922774,226.8609067900125,64.09325927371444,1941255.0719409094,722437.9952387251
Niederbipp,981,https://osm.org/relation/1682574,0.04260192045936087,89.64240099527903,654.1502750695818,101.3389207102986,19770077.34297967,2047705.3341090272
Lyssach,415,https://osm.org/relation/1682541,0.02287854067407225,84.52390085896458,202.3254161135371,110.31043278667086,6046793.3223388195,935807.7294186648
Dörflingen,2915,https://osm.org/relation/1683644,0.06558554136774528,75.06216656043536,188.84215102223428,109.55827895924975,5821058.543102722,1451645.8838985048
Rüeggisberg,880,https://osm.org/relation/1682634,0.09229085100213336,64.25937890817454,569.6507131642015,112.80237634752817,35803699.71333723,12796464.65139886
Escholzmatt-Marbach,1010,https://osm.org/relation/2741953,0.028505476649206225,77.40731274168195,1441.23195470045,115.79726795653526,106395488.12162955,24037599.888280712
Russin,6637,https://osm.org/relation/1685528,0.02333256276708317,80.60540975641179,524.0575809237758,113.95006151017965,4909769.14071671,952229.6067481479
Tafers,2306,https://osm.org/relation/12120617,0.02803925863768831,74.51382171664955,1271.1316848634044,118.64103228570761,41347659.791556306,10537938.290469252
Kaiseraugst,4252,https://osm.org/relation/1684336,0.14264465113726588,83.17576832160097,236.7811502543924,87.6561928562551,4904658.365805476,825171.0864970936
Lufingen,63,https://osm.org/relation/1682161,0.44816891349765225,55.049687458698024,120.98629899606155,55.23394937772406,5180632.22830467,2328710.378238366
Cugy (FR),2011,https://osm.org/relation/1683306,0.29209390911465816,68.15701275961682,356.4892828345369,72.233490963469,9876618.769317174,3145010.454494958
Buttwil,4230,https://osm.org/relation/1684285,0.1537968342826204,82.27834066699634,318.0002260809803,86.33793909048477,4568375.802244274,809591.9967251032
Mettauertal,4184,https://osm.org/relation/1684366,0.02458023854178862,76.19670525039629,494.33925825491946,117.86307766805083,21592623.717362802,5139755.867616706
Ropraz,5798,https://osm.org/relation/1685127,0.2332669547189474,74.14357683174839,271.95753310947623,78.24605875859521,4806682.104045896,1242836.065174727
Lyss,306,https://osm.org/relation/1682540,0.1005556491437699,83.21322389005601,246.35378184517998,95.44561068631408,14829634.679944945,2489417.571644965
Flawil,3402,https://osm.org/relation/1683879,0.058276987264970305,80.65864055610488,653.7592528119472,106.19762681398956,11469051.229862168,2218270.4231721144
La Brillaz,2234,https://osm.org/relation/1683343,0.008166679650711295,89.30956270293937,495.653865507702,108.89713593122985,10303705.07303555,1101511.13010692
Hospental,1210,https://osm.org/relation/1683081,0.20179868282784658,73.89368639347103,879.890908884152,83.75631215338464,35165419.93781817,9180394.810019678
Chamblon,5904,https://osm.org/relation/1684882,0.21722282923961792,76.46119176423775,221.2851873518301,79.44589640198346,2859901.502753267,673186.7304647743
Curtilles,5669,https://osm.org/relation/1684939,0.027183941096030846,80.47010340437033,302.4059495866899,113.20329132412554,4961262.798151197,968929.4943163717
Stammheim,292,https://osm.org/relation/9173171,0.04510671047659429,87.75814088455715,685.9638733690598,102.5531622738239,23953803.110635277,2932390.829594537
Zufikon,4083,https://osm.org/relation/1684474,0.06928870844543392,76.05920343025097,362.17403504224023,107.87834748525353,4806348.199295589,1150678.044827152
Oberrieden,137,https://osm.org/relation/1682178,0.5407492350293558,20.008557761425028,1158.5360732472884,53.650007189301874,2790833.3008006182,2232427.807784842
Schönenbuch,2774,https://osm.org/relation/1683705,0.5760071676294243,42.23857055973661,98.91458499056347,42.442519730303744,1345542.1982331593,777204.4074214152
Auenstein,4091,https://osm.org/relation/1684258,0.19753280968690504,79.40275814575273,406.1842329137032,80.81225754106404,5681954.409203944,1170325.8917118032
Willadingen,423,https://osm.org/relation/1682726,0.573211574631808,42.56059583246252,99.78516302334978,42.71092107321602,2167171.9291278576,1244810.643377169
Beatenberg,571,https://osm.org/relation/1682372,0.13224197871150703,72.9865395484451,2092.858621260129,97.34398758459155,29246711.46541421,7900548.83509004
Fribourg,2196,https://osm.org/relation/1683318,0.09865788758235045,84.42960482325408,402.4422354522301,94.81428686665866,9284601.641930137,1445649.166235163
